12	3.18690e+000	7.01000e-001	1.42650e+000	1.25940e+005	-3.50310e+001	-3.61020e+003	6.90860e-007	1.03120e+005
13	3.54100e+000	7.12390e-001	1.40370e+000	1.20770e+005	-3.54650e+001	-3.14950e+003	6.41430e-007	9.83630e+004
14	3.93440e+000	7.25510e-001	1.37830e+000	1.15650e+005	-3.59610e+001	-2.74730e+003	5.95620e-007	9.36110e+004
15	4.37160e+000	7.34490e-001	1.36150e+000	1.10650e+005	-3.62970e+001	-2.38470e+003	5.55810e-007	8.91800e+004
16	4.85740e+000	7.44520e-001	1.34320e+000	1.05780e+005	-3.66690e+001	-2.06970e+003	5.18710e-007	8.48430e+004
17	5.39710e+000	7.50710e-001	1.33210e+000	1.01060e+005	-3.68960e+001	-1.78920e+003	4.86030e-007	8.08200e+004
18	5.99690e+000	7.57190e-001	1.32070e+000	9.64450e+004	-3.71320e+001	-1.54520e+003	4.55850e-007	7.68900e+004
19	6.66320e+000	7.61450e-001	1.31330e+000	9.19680e+004	-3.72870e+001	-1.33080e+003	4.28710e-007	7.31700e+004
20	7.40360e+000	7.64070e-001	1.30880e+000	8.76970e+004	-3.73830e+001	-1.14460e+003	4.03750e-007	6.96840e+004
21	8.22630e+000	7.63070e-001	1.31050e+000	8.36080e+004	-3.73460e+001	-9.81270e+002	3.81460e-007	6.64670e+004
22	9.14040e+000	7.61750e-001	1.31280e+000	7.96820e+004	-3.72980e+001	-8.40740e+002	3.60620e-007	6.33860e+004
23	1.01560e+001	7.58670e-001	1.31810e+000	7.59420e+004	-3.71860e+001	-7.19300e+002	3.41420e-007	6.05010e+004
24	1.12850e+001	7.53230e-001	1.32760e+000	7.23820e+004	-3.69880e+001	-6.14200e+002	3.23860e-007	5.78160e+004
25	1.25390e+001	7.45030e-001	1.34220e+000	6.90220e+004	-3.66870e+001	-5.23430e+002	3.07820e-007	5.53490e+004
26	1.39320e+001	7.36170e-001	1.35840e+000	6.58580e+004	-3.63590e+001	-4.46030e+002	2.92600e-007	5.30360e+004
27	1.54800e+001	7.24970e-001	1.37940e+000	6.28630e+004	-3.59410e+001	-3.79360e+002	2.78650e-007	5.08950e+004
28	1.72000e+001	7.13910e-001	1.40070e+000	5.99930e+004	-3.55230e+001	-3.22550e+002	2.65460e-007	4.88270e+004
29	1.91110e+001	6.99340e-001	1.42990e+000	5.73220e+004	-3.49670e+001	-2.73580e+002	2.53500e-007	4.69750e+004
30	2.12350e+001	6.83810e-001	1.46240e+000	5.48280e+004	-3.43650e+001	-2.31960e+002	2.42180e-007	4.52580e+004
31	2.35940e+001	6.67500e-001	1.49810e+000	5.25160e+004	-3.37230e+001	-1.96670e+002	2.31360e-007	4.36790e+004
32	2.62160e+001	6.50240e-001	1.53790e+000	5.03730e+004	-3.30340e+001	-1.66710e+002	2.21080e-007	4.22300e+004
33	2.91290e+001	6.32070e-001	1.58210e+000	4.83510e+004	-3.22950e+001	-1.41150e+002	2.11500e-007	4.08710e+004
34	3.23660e+001	6.14290e-001	1.62790e+000	4.64720e+004	-3.15620e+001	-1.19610e+002	2.02160e-007	3.95980e+004
35	3.59620e+001	5.96280e-001	1.67710e+000	4.47770e+004	-3.08060e+001	-1.01490e+002	1.92990e-007	3.84590e+004
36	3.99580e+001	5.77150e-001	1.73270e+000	4.31910e+004	-2.99910e+001	-8.59920e+001	1.84490e-007	3.74070e+004
37	4.43980e+001	5.59400e-001	1.78760e+000	4.17050e+004	-2.92230e+001	-7.29880e+001	1.76060e-007	3.63970e+004
38	4.93320e+001	5.48440e-001	1.82330e+000	4.05410e+004	-2.87420e+001	-6.28960e+001	1.65490e-007	3.55460e+004
39	5.48130e+001	5.23150e-001	1.91150e+000	3.90320e+004	-2.76160e+001	-5.25340e+001	1.60480e-007	3.45850e+004
40	6.09040e+001	5.06360e-001	1.97490e+000	3.78790e+004	-2.68560e+001	-4.47160e+001	1.52720e-007	3.37930e+004
41	6.76720e+001	4.91030e-001	2.03650e+000	3.68120e+004	-2.61530e+001	-3.81610e+001	1.44950e-007	3.30440e+004
42	7.51910e+001	4.76340e-001	2.09940e+000	3.58100e+004	-2.54700e+001	-3.25960e+001	1.37450e-007	3.23300e+004
43	8.35460e+001	4.62530e-001	2.16200e+000	3.48780e+004	-2.48220e+001	-2.78920e+001	1.30110e-007	3.16560e+004
44	9.28300e+001	4.49620e-001	2.22410e+000	3.39950e+004	-2.42100e+001	-2.39000e+001	1.22990e-007	3.10050e+004
45	1.03150e+002	4.37880e-001	2.28370e+000	3.32000e+004	-2.36480e+001	-2.05480e+001	1.15870e-007	3.04120e+004
46	1.14610e+002	4.27870e-001	2.33720e+000	3.24330e+004	-2.31650e+001	-1.77180e+001	1.08850e-007	2.98180e+004
47	1.27340e+002	4.18570e-001	2.38910e+000	3.17110e+004	-2.27130e+001	-1.53030e+001	1.02080e-007	2.92510e+004
48	1.41490e+002	4.10530e-001	2.43590e+000	3.10270e+004	-2.23200e+001	-1.32550e+001	9.54600e-008	2.87030e+004
49	1.57210e+002	4.03980e-001	2.47540e+000	3.03730e+004	-2.19980e+001	-1.15170e+001	8.89840e-008	2.81620e+004
50	1.74680e+002	3.98680e-001	2.50830e+000	2.97550e+004	-2.17360e+001	-1.00400e+001	8.26840e-008	2.76390e+004
51	1.94090e+002	3.94660e-001	2.53380e+000	2.91580e+004	-2.15370e+001	-8.77730e+000	7.66060e-008	2.71230e+004
52	2.15660e+002	3.92020e-001	2.55090e+000	2.85800e+004	-2.14060e+001	-7.69810e+000	7.07490e-008	2.66090e+004
53	2.39620e+002	3.90830e-001	2.55860e+000	2.80220e+004	-2.13470e+001	-6.77510e+000	6.51130e-008	2.61000e+004
54	2.66250e+002	3.90990e-001	2.55760e+000	2.74750e+004	-2.13550e+001	-5.98070e+000	5.97470e-008	2.55890e+004
55	2.95840e+002	3.92390e-001	2.54850e+000	2.69360e+004	-2.14240e+001	-5.29330e+000	5.46790e-008	2.50750e+004
56	3.28710e+002	3.95140e-001	2.53070e+000	2.64050e+004	-2.15610e+001	-4.69840e+000	4.98970e-008	2.45570e+004
57	3.65230e+002	3.99410e-001	2.50370e+000	2.58800e+004	-2.17720e+001	-4.18300e+000	4.53960e-008	2.40340e+004
58	4.05820e+002	4.05140e-001	2.46830e+000	2.53570e+004	-2.20550e+001	-3.73420e+000	4.11900e-008	2.35020e+004
59	4.50910e+002	4.11980e-001	2.42730e+000	2.48250e+004	-2.23910e+001	-3.33780e+000	3.73250e-008	2.29540e+004
60	5.01010e+002	4.20120e-001	2.38030e+000	2.42970e+004	-2.27880e+001	-2.98940e+000	3.37560e-008	2.24000e+004
61	5.56690e+002	4.29570e-001	2.32790e+000	2.37610e+004	-2.32470e+001	-2.68120e+000	3.04850e-008	2.18320e+004
62	6.18540e+002	4.40300e-001	2.27120e+000	2.32210e+004	-2.37640e+001	-2.40770e+000	2.74980e-008	2.12520e+004
63	6.87280e+002	4.52290e-001	2.21100e+000	2.26680e+004	-2.43370e+001	-2.16330e+000	2.47890e-008	2.06540e+004
64	7.63640e+002	4.65470e-001	2.14840e+000	2.21100e+004	-2.49600e+001	-1.94450e+000	2.23380e-008	2.00450e+004
65	8.48500e+002	4.79770e-001	2.08440e+000	2.15390e+004	-2.56300e+001	-1.74760e+000	2.01330e-008	1.94200e+004
66	9.42780e+002	4.95100e-001	2.01980e+000	2.09600e+004	-2.63400e+001	-1.57000e+000	1.81520e-008	1.87840e+004
67	1.04750e+003	5.11580e-001	1.95470e+000	2.03700e+004	-2.70940e+001	-1.40950e+000	1.63770e-008	1.81350e+004
68	1.16390e+003	5.28770e-001	1.89120e+000	1.97730e+004	-2.78680e+001	-1.26380e+000	1.47940e-008	1.74800e+004
69	1.29330e+003	5.46940e-001	1.82840e+000	1.91670e+004	-2.86760e+001	-1.13190e+000	1.33800e-008	1.68160e+004
70	1.43700e+003	5.66210e-001	1.76610e+000	1.85530e+004	-2.95190e+001	-1.01250e+000	1.21160e-008	1.61450e+004
71	1.59670e+003	5.85930e-001	1.70670e+000	1.79340e+004	-3.03670e+001	-9.03760e-001	1.09940e-008	1.54740e+004
72	1.77410e+003	6.06280e-001	1.64940e+000	1.73080e+004	-3.12270e+001	-8.05000e-001	9.99770e-009	1.48010e+004
73	1.97120e+003	6.27120e-001	1.59460e+000	1.66810e+004	-3.20920e+001	-7.15530e-001	9.11060e-009	1.41320e+004
74	2.19020e+003	6.48310e-001	1.54250e+000	1.60540e+004	-3.29560e+001	-6.34590e-001	8.32070e-009	1.34710e+004
75	2.43360e+003	6.69880e-001	1.49280e+000	1.54280e+004	-3.38170e+001	-5.61550e-001	7.61640e-009	1.28180e+004
76	2.70400e+003	6.91250e-001	1.44670e+000	1.48080e+004	-3.46550e+001	-4.95610e-001	6.99000e-009	1.21810e+004
77	3.00450e+003	7.12840e-001	1.40280e+000	1.41920e+004	-3.54830e+001	-4.36370e-001	6.43050e-009	1.15560e+004
78	3.33840e+003	7.34250e-001	1.36190e+000	1.35820e+004	-3.62880e+001	-3.83230e-001	5.93080e-009	1.09480e+004
79	3.70930e+003	7.55850e-001	1.32300e+000	1.29780e+004	-3.70840e+001	-3.35760e-001	5.48300e-009	1.03530e+004
80	4.12150e+003	7.76530e-001	1.28780e+000	1.23960e+004	-3.78300e+001	-2.93580e-001	5.07940e-009	9.79040e+003
81	4.57950e+003	7.96990e-001	1.25470e+000	1.18200e+004	-3.85540e+001	-2.56040e-001	4.71740e-009	9.24380e+003
82	5.08830e+003	8.16680e-001	1.22450e+000	1.12610e+004	-3.92380e+001	-2.22790e-001	4.39130e-009	8.72180e+003
83	5.65370e+003	8.35350e-001	1.19710e+000	1.07150e+004	-3.98740e+001	-1.93380e-001	4.09790e-009	8.22360e+003
84	6.28190e+003	8.53820e-001	1.17120e+000	1.01850e+004	-4.04910e+001	-1.67550e-001	3.83100e-009	7.74550e+003
85	6.98000e+003	8.71070e-001	1.14800e+000	9.67320e+003	-4.10580e+001	-1.44870e-001	3.58880e-009	7.29400e+003
86	7.75560e+003	8.83800e-001	1.13150e+000	9.19770e+003	-4.14700e+001	-1.25000e-001	3.36910e-009	6.89180e+003
87	8.61740e+003	8.98330e-001	1.11320e+000	8.73280e+003	-4.19340e+001	-1.07780e-001	3.16470e-009	6.49640e+003
88	9.57490e+003	9.11600e-001	1.09700e+000	8.27830e+003	-4.23520e+001	-9.27020e-002	2.98050e-009	6.11780e+003
89	1.06390e+004	9.23220e-001	1.08320e+000	7.84080e+003	-4.27140e+001	-7.95660e-002	2.81270e-009	5.76100e+003
90	1.18210e+004	9.33430e-001	1.07130e+000	7.42380e+003	-4.30280e+001	-6.82030e-002	2.65780e-009	5.42700e+003
91	1.31350e+004	9.42020e-001	1.06160e+000	7.02660e+003	-4.32900e+001	-5.83820e-002	2.51500e-009	5.11460e+003
92	1.45940e+004	9.48770e-001	1.05400e+000	6.64800e+003	-4.34950e+001	-4.99000e-002	2.38330e-009	4.82280e+003
93	1.62160e+004	9.53930e-001	1.04830e+000	6.28820e+003	-4.36500e+001	-4.26010e-002	2.26130e-009	4.55000e+003
94	1.80180e+004	9.57010e-001	1.04490e+000	5.94570e+003	-4.37420e+001	-3.63130e-002	2.14880e-009	4.29560e+003
95	2.00200e+004	9.58190e-001	1.04360e+000	5.62210e+003	-4.37770e+001	-3.09230e-002	2.04390e-009	4.05940e+003
96	2.22440e+004	9.57490e-001	1.04440e+000	5.31640e+003	-4.37560e+001	-2.63070e-002	1.94600e-009	3.84000e+003
97	2.47160e+004	9.54570e-001	1.04760e+000	5.02630e+003	-4.36690e+001	-2.23480e-002	1.85540e-009	3.63570e+003
98	2.74620e+004	9.49620e-001	1.05310e+000	4.75300e+003	-4.35200e+001	-1.89680e-002	1.77070e-009	3.44660e+003
99	3.05140e+004	9.42700e-001	1.06080e+000	4.49590e+003	-4.33100e+001	-1.60860e-002	1.69130e-009	3.27150e+003
100	3.39040e+004	9.33910e-001	1.07080e+000	4.25390e+003	-4.30420e+001	-1.36300e-002	1.61680e-009	3.10900e+003
101	3.76720e+004	9.23290e-001	1.08310e+000	4.02710e+003	-4.27160e+001	-1.15420e-002	1.54650e-009	2.95880e+003
102	4.18580e+004	9.10960e-001	1.09780e+000	3.81450e+003	-4.23320e+001	-9.76710e-003	1.48020e-009	2.81990e+003
103	4.65090e+004	8.96830e-001	1.11500e+000	3.61560e+003	-4.18870e+001	-8.26060e-003	1.41760e-009	2.69170e+003
104	5.16770e+004	8.81180e-001	1.13480e+000	3.42970e+003	-4.13860e+001	-6.98320e-003	1.35830e-009	2.57320e+003
105	5.74190e+004	8.64300e-001	1.15700e+000	3.25660e+003	-4.08370e+001	-5.90260e-003	1.30160e-009	2.46390e+003
106	6.38000e+004	8.46090e-001	1.18190e+000	3.09560e+003	-4.02340e+001	-4.98800e-003	1.24760e-009	2.36330e+003
107	7.08890e+004	8.26970e-001	1.20920e+000	2.94600e+003	-3.95900e+001	-4.21520e-003	1.19580e-009	2.27030e+003
108	7.87660e+004	8.06910e-001	1.23930e+000	2.80730e+003	-3.89000e+001	-3.56210e-003	1.14620e-009	2.18480e+003
109	8.75180e+004	7.86380e-001	1.27170e+000	2.67890e+003	-3.81810e+001	-3.01140e-003	1.09820e-009	2.10580e+003
110	9.72430e+004	7.65470e-001	1.30640e+000	2.56000e+003	-3.74330e+001	-2.54680e-003	1.05180e-009	2.03280e+003
111	1.08050e+005	7.45210e-001	1.34190e+000	2.44820e+003	-3.66940e+001	-2.15480e-003	1.00690e-009	1.96300e+003
112	1.20060e+005	7.24920e-001	1.37950e+000	2.34670e+003	-3.59390e+001	-1.82600e-003	9.62490e-010	1.90000e+003
113	1.33400e+005	7.05060e-001	1.41830e+000	2.25310e+003	-3.51860e+001	-1.54910e-003	9.18950e-010	1.84150e+003
114	1.48220e+005	6.85920e-001	1.45790e+000	2.16700e+003	-3.44470e+001	-1.31620e-003	8.76030e-010	1.78700e+003
115	1.64690e+005	6.67640e-001	1.49780e+000	2.08750e+003	-3.37290e+001	-1.12020e-003	8.33740e-010	1.73610e+003
