S3f, S3Zc,S3Z, S3Pc,S3P
1.000000000000000000e+00,9.737905163831345271e+04,9.070840360881028755e+04,-1.543051832021082959e+01,-2.198257524589750656e+00
2.000000000000000000e+00,8.154469267893815413e+04,9.037628623763979704e+04,-2.046848399845647037e+01,-4.381429585466160681e+00
3.000000000000000000e+00,7.282577274223079439e+04,8.983149051896887249e+04,-1.695914100841978822e+01,-6.534905107360954091e+00
4.000000000000000000e+00,6.729306778736236447e+04,8.908653305839483801e+04,-1.763376454497460344e+01,-8.644985611736057507e+00
5.000000000000000000e+00,6.396207507770809752e+04,8.815784358627820620e+04,-1.872308225883455535e+01,-1.069925610442036401e+01
6.000000000000000000e+00,6.041421644706803636e+04,8.706482715977956832e+04,-1.941332305833329741e+01,-1.268686648152501739e+01
7.000000000000000000e+00,5.778604652574176725e+04,8.582884765257274557e+04,-1.983653379418909068e+01,-1.459871235375803522e+01
8.000000000000000000e+00,5.553688337674782815e+04,8.447222618496223004e+04,-2.001754185442518619e+01,-1.642751525825652692e+01
9.000000000000000000e+00,5.361604048441512714e+04,8.301733121168900107e+04,-2.016913799604823154e+01,-1.816781154726513137e+01
1.000000000000000000e+01,5.194145083839610743e+04,8.148581304352916777e+04,-1.999425655077618202e+01,-1.981586572533577595e+01
1.500000000000000000e+01,4.677808238120971509e+04,7.332585224237316288e+04,-2.026826070741475050e+01,-2.664221432394795386e+01
2.000000000000000000e+01,4.348613144084238593e+04,6.548261236919544899e+04,-2.007347033151411608e+01,-3.129119565138020675e+01
2.500000000000000000e+01,4.113355502169684769e+04,5.869493421336902975e+04,-2.016198115942631119e+01,-3.421119411143483546e+01
3.000000000000000000e+01,3.927198072635976132e+04,5.307726723456093168e+04,-1.993744601670949734e+01,-3.586610289373535210e+01
3.500000000000000000e+01,3.780306296016820852e+04,4.850225038158843381e+04,-1.987202857313724280e+01,-3.662904749526448001e+01
4.000000000000000000e+01,3.657356708637825068e+04,4.478591407094457099e+04,-1.960018318135718118e+01,-3.677466196518935959e+01
4.500000000000000000e+01,3.554110670411558385e+04,4.175571139061498980e+04,-1.943454103769001051e+01,-3.649869308389139633e+01
5.000000000000000000e+01,3.473623628169544099e+04,3.926864647165517090e+04,-1.919587694727227145e+01,-3.593931781128971181e+01
5.500000000000000000e+01,3.392387999679514178e+04,3.721162360098473437e+04,-1.910050044532188096e+01,-3.519396349285832315e+01
6.000000000000000000e+01,3.327085748078270262e+04,3.549672015972516965e+04,-1.881310167894299568e+01,-3.433140481703453162e+01
6.500000000000000000e+01,3.269417705619987464e+04,3.405585177131729870e+04,-1.867894722783185912e+01,-3.340021538555832592e+01
7.000000000000000000e+01,3.217930321202459163e+04,3.283616757452740421e+04,-1.845171618597067820e+01,-3.243464397520347120e+01
7.500000000000000000e+01,3.172521292708565670e+04,3.179641421379214444e+04,-1.835865615351516311e+01,-3.145871990525806083e+01
8.000000000000000000e+01,3.127372891545189123e+04,3.090416550880095383e+04,-1.816519075948268025e+01,-3.048914470831953238e+01
8.500000000000000000e+01,3.089218470062291817e+04,3.013374044908781434e+04,-1.806081085835870326e+01,-2.953734666236789863e+01
9.000000000000000000e+01,3.049401583598790967e+04,2.946464352463915930e+04,-1.782956714848851121e+01,-2.861095216782325679e+01
9.500000000000000000e+01,3.020061375470432176e+04,2.888039385509559725e+04,-1.767138306096801159e+01,-2.771484660188234628e+01
1.000000000000000000e+02,2.989218560178038024e+04,2.836764185661487136e+04,-1.742882927682356353e+01,-2.685194332788899274e+01
1.500000000000000000e+02,2.800910530341435515e+04,2.549555618026808224e+04,-1.704211247722555100e+01,-2.005933281048658401e+01
2.000000000000000000e+02,2.681479098690072715e+04,2.437923131338643725e+04,-1.688980752745385061e+01,-1.578802492797189316e+01
2.500000000000000000e+02,2.590754823407439108e+04,2.383900330844960263e+04,-1.733039367836461864e+01,-1.297324464783291731e+01
3.000000000000000000e+02,2.519513167163304752e+04,2.353873678251716774e+04,-1.772134783064587182e+01,-1.101101276244718008e+01
3.500000000000000000e+02,2.457108223120372350e+04,2.335524048158959340e+04,-1.841097747761105552e+01,-9.577942039364078397e+00
4.000000000000000000e+02,2.401551569868189472e+04,2.323511207669286887e+04,-1.899757552136011896e+01,-8.492172212607666637e+00
4.500000000000000000e+02,2.348160289855593874e+04,2.315225479349786110e+04,-1.973233018506071090e+01,-7.645312963427079112e+00
5.000000000000000000e+02,2.298611967632777669e+04,2.309271742339108823e+04,-2.025433974465232367e+01,-6.969296988181571173e+00
5.500000000000000000e+02,2.257700947942888888e+04,2.304850268312106346e+04,-2.090995210998902465e+01,-6.419430411223114419e+00
6.000000000000000000e+02,2.215273233087200060e+04,2.301476327452146870e+04,-2.147287192363786801e+01,-5.965239707585339168e+00
6.500000000000000000e+02,2.176212863608613407e+04,2.298842404452601841e+04,-2.205959281494520141e+01,-5.585272430123361609e+00
7.000000000000000000e+02,2.143251613659168652e+04,2.296745855338771798e+04,-2.258412539096748972e+01,-5.264008653936235405e+00
7.500000000000000000e+02,2.106587286016448343e+04,2.295048782574421784e+04,-2.319890597051980663e+01,-4.989953075037752761e+00
8.000000000000000000e+02,2.073565319002982869e+04,2.293654728326885379e+04,-2.362875324357793616e+01,-4.754415485032457589e+00
8.500000000000000000e+02,2.046615634690280422e+04,2.292494592382951305e+04,-2.422246900514620194e+01,-4.550707567985599056e+00
9.000000000000000000e+02,2.010848049053120485e+04,2.291517828955750520e+04,-2.470322279011044841e+01,-4.373599761970240252e+00
9.500000000000000000e+02,1.982408924869083057e+04,2.290686777522810371e+04,-2.510744440158804025e+01,-4.218945301412190041e+00
1.000000000000000000e+03,1.958422968585563285e+04,2.289972915168909822e+04,-2.547792500150866246e+01,-4.083414509894874200e+00
1.500000000000000000e+03,1.731586358919608392e+04,2.286134670845151413e+04,-2.980000514257402244e+01,-3.361997580027585641e+00
2.000000000000000000e+03,1.561983072056210040e+04,2.284503911389150380e+04,-3.247732151018451674e+01,-3.190529599641628522e+00
2.500000000000000000e+03,1.430501400055297563e+04,2.283435587482855044e+04,-3.492238601189536951e+01,-3.239829019684681732e+00
3.000000000000000000e+03,1.323748123751776620e+04,2.282523192239655327e+04,-3.657543227259837693e+01,-3.399583380516478126e+00
3.500000000000000000e+03,1.235405770669234698e+04,2.281627514953334321e+04,-3.817430604728657073e+01,-3.622390677216571042e+00
4.000000000000000000e+03,1.159013450520326114e+04,2.280690576967749803e+04,-3.927030223339999537e+01,-3.884503647794760983e+00
4.500000000000000000e+03,1.095680806160112479e+04,2.279684876666197670e+04,-4.034484127215507954e+01,-4.172703690474904192e+00
5.000000000000000000e+03,1.039907531321892020e+04,2.278596136458204637e+04,-4.118385833449250555e+01,-4.479041327662377725e+00
5.500000000000000000e+03,9.891110009998308669e+03,2.277416469607689942e+04,-4.199022938108446112e+01,-4.798442939886557568e+00
6.000000000000000000e+03,9.458475876281485398e+03,2.276141349221769269e+04,-4.255631958659521530e+01,-5.127513279809233993e+00
6.500000000000000000e+03,9.059153674418883384e+03,2.274768140364792271e+04,-4.315093304583695755e+01,-5.463890353566883462e+00
7.000000000000000000e+03,8.714080550875021800e+03,2.273295337375495365e+04,-4.358523575982519560e+01,-5.805876652528153770e+00
7.500000000000000000e+03,8.386116720484122197e+03,2.271722144007013412e+04,-4.404874327349826757e+01,-6.152217837583362048e+00
8.000000000000000000e+03,8.102868763682787176e+03,2.270048230787553621e+04,-4.437221195879139657e+01,-6.501964393509103601e+00
8.500000000000000000e+03,7.834358359572634072e+03,2.268273588837172792e+04,-4.477051696716954154e+01,-6.854382102028776735e+00
9.000000000000000000e+03,7.583142877686487736e+03,2.266398438534644083e+04,-4.501452360940436392e+01,-7.208892354642751243e+00
9.500000000000000000e+03,7.360441213351280567e+03,2.264423170574526375e+04,-4.528210790631671046e+01,-7.565031314673976048e+00
1.000000000000000000e+04,7.149958082267668942e+03,2.262348306789611888e+04,-4.545557055086977272e+01,-7.922421332848547770e+00
1.250000000000000000e+04,6.289317945863896966e+03,2.250504704226196191e+04,-4.659937530577050069e+01,-9.718792237815753410e+00
1.500000000000000000e+04,5.657262794388947441e+03,2.236293898962027379e+04,-4.700890806257820742e+01,-1.151506876918176125e+01
1.750000000000000000e+04,5.168714880034091038e+03,2.219848700003611884e+04,-4.735306283780048631e+01,-1.329795519781142055e+01
2.000000000000000000e+04,4.778375369725421479e+03,2.201321156293595413e+04,-4.742672518479209032e+01,-1.505923689372403906e+01
2.250000000000000000e+04,4.451771919279536633e+03,2.180876798178155514e+04,-4.739977466536861783e+01,-1.679316643147992494e+01
2.500000000000000000e+04,4.205496276105974175e+03,2.158690200443707727e+04,-4.733679535272919736e+01,-1.849542445370097354e+01
2.750000000000000000e+04,3.968664769877488652e+03,2.134941085085642044e+04,-4.741686578213423786e+01,-2.016264744123132502e+01
3.000000000000000000e+04,3.768804504054499375e+03,2.109810818480216039e+04,-4.726907676335012809e+01,-2.179218701557630666e+01
3.250000000000000000e+04,3.595985276712190625e+03,2.083479305090826892e+04,-4.714623894014609107e+01,-2.338197249428586133e+01
3.500000000000000000e+04,3.441595233922077568e+03,2.056122305826593220e+04,-4.695959276779284863e+01,-2.493042246535808104e+01
3.750000000000000000e+04,3.307032200896193444e+03,2.027909200848004184e+04,-4.682066320079055544e+01,-2.643638078025294647e+01
4.000000000000000000e+04,3.178768502059303955e+03,1.999001199372122210e+04,-4.660304582814180208e+01,-2.789906529777081445e+01
4.250000000000000000e+04,3.069963357073195311e+03,1.969549981550719895e+04,-4.636468843090742808e+01,-2.931802373504305592e+01
4.500000000000000000e+04,2.967750549177675566e+03,1.939696742989995982e+04,-4.609782403605390044e+01,-3.069309391644415541e+01
4.750000000000000000e+04,2.879059061850430226e+03,1.909571601998658662e+04,-4.584551610902693852e+01,-3.202436717406373390e+01
5.000000000000000000e+04,2.796514463671720932e+03,1.879293323243406485e+04,-4.562557014344987749e+01,-3.331215437993230921e+01
5.250000000000000000e+04,2.717553663313361540e+03,1.848969308716244996e+04,-4.539260486627077995e+01,-3.455695443598975913e+01
5.500000000000000000e+04,2.647153658088284828e+03,1.818695807110263922e+04,-4.512989296470141198e+01,-3.575942519387377416e+01
5.750000000000000000e+04,2.579760857752738502e+03,1.788558295126697703e+04,-4.487458557202301535e+01,-3.692035681911045941e+01
6.000000000000000000e+04,2.519873606433087843e+03,1.758631988194333462e+04,-4.460942483738628539e+01,-3.804064760572730819e+01
6.250000000000000000e+04,2.460458086528000877e+03,1.728982442957074090e+04,-4.433890077078287106e+01,-3.912128221671532202e+01
6.500000000000000000e+04,2.408952154699258699e+03,1.699666219173688660e+04,-4.403600537417361238e+01,-4.016331228904624595e+01
6.750000000000000000e+04,2.360097901904899118e+03,1.670731573990281686e+04,-4.377560335091154542e+01,-4.116783930744617237e+01
7.000000000000000000e+04,2.314303439004851043e+03,1.642219166616462826e+04,-4.353245603819501497e+01,-4.213599962278934896e+01
7.250000000000000000e+04,2.269279141885116132e+03,1.614162756081747648e+04,-4.328627868298868009e+01,-4.306895147020398440e+01
7.500000000000000000e+04,2.227671494103040914e+03,1.586589878868432243e+04,-4.301321236747480015e+01,-4.396786382874800125e+01
7.750000000000000000e+04,2.188505063931008863e+03,1.559522496769765348e+04,-4.273999981905348733e+01,-4.483390695803814907e+01
8.000000000000000000e+04,2.151984822949033514e+03,1.532977608309539391e+04,-4.246574293063500960e+01,-4.566824444639136260e+01
8.250000000000000000e+04,2.118117030625803181e+03,1.506967819511999369e+04,-4.221393044823381757e+01,-4.647202660866718560e+01
8.500000000000000000e+04,2.083723282466770343e+03,1.481501871777737870e+04,-4.196266085144820579e+01,-4.724638507894657380e+01
8.750000000000000000e+04,2.053215155759023219e+03,1.456585126159631000e+04,-4.169062394824955220e+01,-4.799242845243536948e+01
9.000000000000000000e+04,2.022241802822004729e+03,1.432220004503146629e+04,-4.141642044270523115e+01,-4.871123884168940066e+01
9.250000000000000000e+04,1.995123926668527020e+03,1.408406388776566018e+04,-4.112762514581134354e+01,-4.940386922373616585e+01
