S1f, S1Zc,S1Z, S1Pc,S1P
6.500000000000000000e+03,1.253512208277471109e+04,2.274768140364792271e+04,-3.788784919399665796e+01,-5.463890353566883462e+00
7.000000000000000000e+03,1.211200454474080652e+04,2.273295337375495365e+04,-3.824763426370916619e+01,-5.805876652528153770e+00
7.500000000000000000e+03,1.172584324227676552e+04,2.271722144007013412e+04,-3.862155504945565099e+01,-6.152217837583362048e+00
8.000000000000000000e+03,1.138622535116361905e+04,2.270048230787553621e+04,-3.891415061905983208e+01,-6.501964393509103601e+00
8.500000000000000000e+03,1.105767212915397795e+04,2.268273588837172792e+04,-3.926832448804633913e+01,-6.854382102028776735e+00
9.000000000000000000e+03,1.075270240230752097e+04,2.266398438534644083e+04,-3.949304687796578150e+01,-7.208892354642751243e+00
9.500000000000000000e+03,1.047364954793211837e+04,2.264423170574526375e+04,-3.974010115555628175e+01,-7.565031314673976048e+00
1.000000000000000000e+04,1.021005218868059274e+04,2.262348306789611888e+04,-3.986909489302893661e+01,-7.922421332848547770e+00
1.250000000000000000e+04,9.155090850417083857e+03,2.250504704226196191e+04,-4.090332188975942529e+01,-9.718792237815753410e+00
1.500000000000000000e+04,8.353775271975042415e+03,2.236293898962027379e+04,-4.138500369725580441e+01,-1.151506876918176125e+01
1.750000000000000000e+04,7.722777817242240417e+03,2.219848700003611884e+04,-4.182034342980745834e+01,-1.329795519781142055e+01
2.000000000000000000e+04,7.209440028127572077e+03,2.201321156293595413e+04,-4.198700569042428299e+01,-1.505923689372403906e+01
2.250000000000000000e+04,6.784911089849440941e+03,2.180876798178155514e+04,-4.215657682670836692e+01,-1.679316643147992494e+01
2.500000000000000000e+04,6.428389077049860134e+03,2.158690200443707727e+04,-4.220296187549072187e+01,-1.849542445370097354e+01
2.750000000000000000e+04,6.116789574394191732e+03,2.134941085085642044e+04,-4.228267431914601815e+01,-2.016264744123132502e+01
3.000000000000000000e+04,5.842722662376297194e+03,2.109810818480216039e+04,-4.224813615882653295e+01,-2.179218701557630666e+01
3.250000000000000000e+04,5.603765480208552617e+03,2.083479305090826892e+04,-4.221672790201115788e+01,-2.338197249428586133e+01
3.500000000000000000e+04,5.389580266107853276e+03,2.056122305826593220e+04,-4.210333596589969574e+01,-2.493042246535808104e+01
3.750000000000000000e+04,5.204861264801334073e+03,2.027909200848004184e+04,-4.205190676833642272e+01,-2.643638078025294647e+01
4.000000000000000000e+04,5.025047198791728988e+03,1.999001199372122210e+04,-4.193765188748452744e+01,-2.789906529777081445e+01
4.250000000000000000e+04,4.871629179487428701e+03,1.969549981550719895e+04,-4.179777455128174779e+01,-2.931802373504305592e+01
4.500000000000000000e+04,4.729143468841139111e+03,1.939696742989995982e+04,-4.165196293486108203e+01,-3.069309391644415541e+01
4.750000000000000000e+04,4.597312253349604362e+03,1.909571601998658662e+04,-4.151049421284477603e+01,-3.202436717406373390e+01
5.000000000000000000e+04,4.474053647499565159e+03,1.879293323243406485e+04,-4.129121248333328253e+01,-3.331215437993230921e+01
5.250000000000000000e+04,4.365614408890861341e+03,1.848969308716244996e+04,-4.100330276324634582e+01,-3.455695443598975913e+01
5.500000000000000000e+04,4.285918067306286503e+03,1.818695807110263922e+04,-4.085240909806380927e+01,-3.575942519387377416e+01
5.750000000000000000e+04,4.187051818005086716e+03,1.788558295126697703e+04,-4.079649626155823228e+01,-3.692035681911045941e+01
6.000000000000000000e+04,4.109501401793947480e+03,1.758631988194333462e+04,-4.071977281786838176e+01,-3.804064760572730819e+01
6.250000000000000000e+04,4.017405563619351142e+03,1.728982442957074090e+04,-4.069955006209838899e+01,-3.912128221671532202e+01
6.500000000000000000e+04,3.935034804115268344e+03,1.699666219173688660e+04,-4.054431585180035569e+01,-4.016331228904624595e+01
6.750000000000000000e+04,3.859311729536216262e+03,1.670731573990281686e+04,-4.037917402704859171e+01,-4.116783930744617237e+01
7.000000000000000000e+04,3.789500825141892619e+03,1.642219166616462826e+04,-4.020916680827596679e+01,-4.213599962278934896e+01
7.250000000000000000e+04,3.722396076510734929e+03,1.614162756081747648e+04,-4.003930061806182295e+01,-4.306895147020398440e+01
7.500000000000000000e+04,3.662513057501681942e+03,1.586589878868432243e+04,-3.986444490909157423e+01,-4.396786382874800125e+01
7.750000000000000000e+04,3.604018609952903716e+03,1.559522496769765348e+04,-3.972705761612685649e+01,-4.483390695803814907e+01
8.000000000000000000e+04,3.546674001358267105e+03,1.532977608309539391e+04,-3.956898810270931222e+01,-4.566824444639136260e+01
8.250000000000000000e+04,3.494608454791115946e+03,1.506967819511999369e+04,-3.940543473508570571e+01,-4.647202660866718560e+01
8.500000000000000000e+04,3.443988146678604153e+03,1.481501871777737870e+04,-3.925790207489971806e+01,-4.724638507894657380e+01
8.750000000000000000e+04,3.395024225248774201e+03,1.456585126159631000e+04,-3.910547209433214988e+01,-4.799242845243536948e+01
9.000000000000000000e+04,3.348061795218929092e+03,1.432220004503146629e+04,-3.893052357039602640e+01,-4.871123884168940066e+01
9.250000000000000000e+04,3.304413485232844778e+03,1.408406388776566018e+04,-3.874877065730860437e+01,-4.940386922373616585e+01
9.500000000000000000e+04,3.266688580928848751e+03,1.385141980523583152e+04,-3.861617619184976746e+01,-5.007134146638036043e+01
9.750000000000000000e+04,3.222126774186955117e+03,1.362422622772580507e+04,-3.848833251442151493e+01,-5.071464493352782910e+01
1.000000000000000000e+05,3.182360152121403644e+03,1.340242586976608254e+04,-3.826628194605712707e+01,-5.133473558045965035e+01
1.250000000000000000e+05,2.868070067867121452e+03,1.146150761262977903e+04,-3.553359758150838843e+01,-5.644521690586535811e+01
1.500000000000000000e+05,2.644178617975354882e+03,9.948257926661968668e+03,-3.548849345686428336e+01,-6.004744841067699213e+01
1.750000000000000000e+05,2.474659991861310118e+03,8.757600957863596705e+03,-3.398707030148650432e+01,-6.262701703770295580e+01
2.000000000000000000e+05,2.345937061341121534e+03,7.806355104567282069e+03,-3.282709907515059200e+01,-6.449459867388760870e+01
2.250000000000000000e+05,2.238932356887423339e+03,7.033894656037861751e+03,-3.159976031724160705e+01,-6.585229135086763108e+01
2.500000000000000000e+05,2.150252040766222308e+03,6.396836254228223879e+03,-3.060212695766257340e+01,-6.683503943031969641e+01
2.750000000000000000e+05,2.077433712765128348e+03,5.864007209385373244e+03,-2.949702908027998660e+01,-6.753548487910548204e+01
3.000000000000000000e+05,2.015483753722727215e+03,5.412725954787008959e+03,-2.860384301648999639e+01,-6.801894002926933069e+01
3.250000000000000000e+05,1.966120507631580722e+03,5.026232335816072919e+03,-2.769795390211022834e+01,-6.833258700863467539e+01
3.500000000000000000e+05,1.918098975380920592e+03,4.691942237640438179e+03,-2.698742186804833310e+01,-6.851127025613197929e+01
3.750000000000000000e+05,1.881216810899327811e+03,4.400259547678992931e+03,-2.622570187109506179e+01,-6.858123733182836190e+01
4.000000000000000000e+05,1.843111434350651052e+03,4.143759201629199197e+03,-2.565821024113449411e+01,-6.856261442249152083e+01
4.250000000000000000e+05,1.811450893803304325e+03,3.916617762638495606e+03,-2.499203850216806799e+01,-6.847108237754750348e+01
4.500000000000000000e+05,1.781726479834164138e+03,3.714210673654300081e+03,-2.448020088388842197e+01,-6.831903564749231350e+01
4.750000000000000000e+05,1.754650150991241844e+03,3.532823167908481082e+03,-2.389632160898958801e+01,-6.811639931206313747e+01
5.000000000000000000e+05,1.729939661482888141e+03,3.369439773699260058e+03,-2.340674265760995709e+01,-6.787121535376984127e+01
5.250000000000000000e+05,1.708966069927861781e+03,3.221588944071880633e+03,-2.288476567289915309e+01,-6.759007021764873002e+01
5.500000000000000000e+05,1.688219610110462099e+03,3.087226892661945840e+03,-2.249143967416216228e+01,-6.727841128399667525e+01
5.750000000000000000e+05,1.668553098064685628e+03,2.964649690034941614e+03,-2.202081083969261144e+01,-6.694078432768299081e+01
6.000000000000000000e+05,1.651616961734889628e+03,2.852425991959613384e+03,-2.165060333999510789e+01,-6.658101393716263772e+01
6.250000000000000000e+05,1.633744641228932551e+03,2.749345012803099507e+03,-2.122258016524982693e+01,-6.620234218794223580e+01
6.500000000000000000e+05,1.619119989391189392e+03,2.654375892178883078e+03,-2.085147559046621524e+01,-6.580753637486633068e+01
6.750000000000000000e+05,1.604710158559387992e+03,2.566635667461980574e+03,-2.044740618831619017e+01,-6.539897354077915281e+01
7.000000000000000000e+05,1.592576550430051611e+03,2.485363812143252289e+03,-2.013167967821625837e+01,-6.497870741380069148e+01
7.250000000000000000e+05,1.579564007373246113e+03,2.409901830916483050e+03,-1.979030759146223062e+01,-6.454852187243031381e+01
7.500000000000000000e+05,1.567568303486377090e+03,2.339676783811132736e+03,-1.948588684268639071e+01,-6.410997399543364850e+01
7.750000000000000000e+05,1.556638631976656598e+03,2.274187888633358853e+03,-1.912301846403028094e+01,-6.366442898866048949e+01
8.000000000000000000e+05,1.548364477296823679e+03,2.212995554113770595e+03,-1.886078718034170620e+01,-6.321308872413305835e+01
8.250000000000000000e+05,1.538718061605226922e+03,2.155712346589045410e+03,-1.863512372267065942e+01,-6.275701521711403075e+01
8.500000000000000000e+05,1.525982862377660922e+03,2.101995505456894989e+03,-1.838274018533052967e+01,-6.229715006254296839e+01
8.750000000000000000e+05,1.518001351930257897e+03,2.051540707372770612e+03,-1.801987030789972977e+01,-6.183433062405440239e+01
9.000000000000000000e+05,1.511546122596497071e+03,2.004076843542163488e+03,-1.778302081886027608e+01,-6.136930359621518249e+01
9.250000000000000000e+05,1.503332753240680859e+03,1.959361623768549862e+03,-1.752005395377302932e+01,-6.090273642902615592e+01
9.500000000000000000e+05,1.498715958600952263e+03,1.917177858953728446e+03,-1.736258249914439489e+01,-6.043522700261139136e+01
9.750000000000000000e+05,1.487924507424495232e+03,1.877330303295385193e+03,-1.717705315105056130e+01,-5.996731186174495321e+01
1.000000000000000000e+06,1.480392448051805559e+03,1.839642960533353971e+03,-1.690682080598142178e+01,-5.949947325885639060e+01
1.500000000000000000e+06,1.382407747673906897e+03,1.371560793598233204e+03,-1.433322226440466096e+01,-5.059958513971479022e+01
2.000000000000000000e+06,1.326623358228778898e+03,1.163197839974244289e+03,-1.257475041374029878e+01,-4.316341573815441990e+01
2.500000000000000000e+06,1.291958672267536031e+03,1.052714444819376240e+03,-1.122194647031883363e+01,-3.722894802733766539e+01
3.000000000000000000e+06,1.257703892269814105e+03,9.874824695534136936e+02,-1.059039756233533147e+01,-3.252173725565133111e+01
3.500000000000000000e+06,1.230039964844064343e+03,9.459608998484658287e+02,-9.719838940691523987e+00,-2.875881733548639474e+01
4.000000000000000000e+06,1.212234953650113766e+03,9.180001209972924698e+02,-9.088737229109556282e+00,-2.571232395202149945e+01
4.500000000000000000e+06,1.197253871482899967e+03,8.983242173456562796e+02,-8.549370091959609397e+00,-2.321131208096315390e+01
5.000000000000000000e+06,1.183033076821810937e+03,8.839798275964363938e+02,-8.287135663911122663e+00,-2.113006912991059139e+01
5.500000000000000000e+06,1.168799624947894927e+03,8.732140194859208577e+02,-7.994247406364181963e+00,-1.937615401902540668e+01
6.000000000000000000e+06,1.156255984702790329e+03,8.649354937833350050e+02,-7.811027748707510376e+00,-1.788101904782497797e+01
6.500000000000000000e+06,1.144851329171748830e+03,8.584372937292130246e+02,-7.596764388821285685e+00,-1.659322460076067074e+01
7.000000000000000000e+06,1.134749763090000897e+03,8.532457575784196706e+02,-7.526341309627296638e+00,-1.547365873509883549e+01
7.500000000000000000e+06,1.124878476823773326e+03,8.490342261252577600e+02,-7.547511084729112696e+00,-1.449218651137108616e+01
8.000000000000000000e+06,1.112068547324891597e+03,8.455717005284038805e+02,-7.844261729421591056e+00,-1.362529060635817935e+01
8.500000000000000000e+06,1.102122891106132556e+03,8.426912030144533219e+02,-8.638425766542155770e+00,-1.285439457621605719e+01
9.000000000000000000e+06,1.047012492664994170e+03,8.402696717791126275e+02,-1.106062967529807040e+01,-1.216465771823818187e+01
9.500000000000000000e+06,1.006060212762084006e+03,8.382148348947690693e+02,-1.158459754047752277e+01,-1.154409835273060914e+01
1.000000000000000000e+07,9.957747568558816056e+02,8.364564321478949296e+02,-1.047375672883071296e+01,-1.098294819996747584e+01
