S7f, S7Zc,S7Z, S7Pc,S7P
1.000000000000000000e+00,6.867962968510412611e+04,9.070840360881028755e+04,-7.678209966298129352e+00,-2.198257524589750656e+00
2.000000000000000000e+00,6.299951190632110956e+04,9.037628623763979704e+04,-1.045989605678815337e+01,-4.381429585466160681e+00
3.000000000000000000e+00,5.888062680308218842e+04,8.983149051896887249e+04,-8.525788940664927651e+00,-6.534905107360954091e+00
4.000000000000000000e+00,5.691412115767558134e+04,8.908653305839483801e+04,-8.495681598659706069e+00,-8.644985611736057507e+00
5.000000000000000000e+00,5.606679399141183967e+04,8.815784358627820620e+04,-9.267060465411551817e+00,-1.069925610442036401e+01
6.000000000000000000e+00,5.444864302012351982e+04,8.706482715977956832e+04,-9.857748741294086514e+00,-1.268686648152501739e+01
7.000000000000000000e+00,5.349550075877217751e+04,8.582884765257274557e+04,-1.030053078763559604e+01,-1.459871235375803522e+01
8.000000000000000000e+00,5.246072736908574007e+04,8.447222618496223004e+04,-1.070644696944313523e+01,-1.642751525825652692e+01
9.000000000000000000e+00,5.150838494772458944e+04,8.301733121168900107e+04,-1.106051996443237861e+01,-1.816781154726513137e+01
1.000000000000000000e+01,5.064029300448537106e+04,8.148581304352916777e+04,-1.121804146283338000e+01,-1.981586572533577595e+01
1.500000000000000000e+01,4.745383191650123626e+04,7.332585224237316288e+04,-1.207818843762498418e+01,-2.664221432394795386e+01
2.000000000000000000e+01,4.524539978853355569e+04,6.548261236919544899e+04,-1.218935797394277998e+01,-3.129119565138020675e+01
2.500000000000000000e+01,4.373050672796137223e+04,5.869493421336902975e+04,-1.233894420984315587e+01,-3.421119411143483546e+01
3.000000000000000000e+01,4.257745168354411726e+04,5.307726723456093168e+04,-1.235141200664307526e+01,-3.586610289373535210e+01
3.500000000000000000e+01,4.152593988788787829e+04,4.850225038158843381e+04,-1.245923563255839284e+01,-3.662904749526448001e+01
4.000000000000000000e+01,4.073663564054357994e+04,4.478591407094457099e+04,-1.237543479497718302e+01,-3.677466196518935959e+01
4.500000000000000000e+01,4.003501767234303406e+04,4.175571139061498980e+04,-1.242823432666204297e+01,-3.649869308389139633e+01
5.000000000000000000e+01,3.947994806757487095e+04,3.926864647165517090e+04,-1.243462136746420477e+01,-3.593931781128971181e+01
5.500000000000000000e+01,3.887814895616492140e+04,3.721162360098473437e+04,-1.255157210115360300e+01,-3.519396349285832315e+01
6.000000000000000000e+01,3.833944173297963425e+04,3.549672015972516965e+04,-1.247478627459304512e+01,-3.433140481703453162e+01
6.500000000000000000e+01,3.792395214300632506e+04,3.405585177131729870e+04,-1.249360645045443086e+01,-3.340021538555832592e+01
7.000000000000000000e+01,3.748009861856471252e+04,3.283616757452740421e+04,-1.243818873544037729e+01,-3.243464397520347120e+01
7.500000000000000000e+01,3.712049614388058399e+04,3.179641421379214444e+04,-1.239860404847875763e+01,-3.145871990525806083e+01
8.000000000000000000e+01,3.683840212926945242e+04,3.090416550880095383e+04,-1.235567653862901061e+01,-3.048914470831953238e+01
8.500000000000000000e+01,3.651324906482929509e+04,3.013374044908781434e+04,-1.240745241939511345e+01,-2.953734666236789863e+01
9.000000000000000000e+01,3.622082415345782647e+04,2.946464352463915930e+04,-1.235565001475955960e+01,-2.861095216782325679e+01
9.500000000000000000e+01,3.594831736210863164e+04,2.888039385509559725e+04,-1.233000667329115885e+01,-2.771484660188234628e+01
1.000000000000000000e+02,3.574701527339124732e+04,2.836764185661487136e+04,-1.226055974410038196e+01,-2.685194332788899274e+01
1.500000000000000000e+02,3.393561369476377149e+04,2.549555618026808224e+04,-1.271507551315975171e+01,-2.005933281048658401e+01
2.000000000000000000e+02,3.277222426684303355e+04,2.437923131338643725e+04,-1.293409502780037279e+01,-1.578802492797189316e+01
2.500000000000000000e+02,3.186608118988066417e+04,2.383900330844960263e+04,-1.356216486767928942e+01,-1.297324464783291731e+01
