S4f, S4Zc,S4Z, S4Pc,S4P
1.25E+05,1.60E+03,1.15E+04,-3.84E+01,-5.64E+01
1.50E+05,1.47E+03,9.95E+03,-3.65E+01,-6.00E+01
1.75E+05,1.38E+03,8.76E+03,-3.44E+01,-6.26E+01
2.00E+05,1.31E+03,7.81E+03,-3.28E+01,-6.45E+01
2.25E+05,1.25E+03,7.03E+03,-3.12E+01,-6.59E+01
2.50E+05,1.20E+03,6.40E+03,-2.99E+01,-6.68E+01
2.75E+05,1.16E+03,5.86E+03,-2.86E+01,-6.75E+01
3.00E+05,1.13E+03,5.41E+03,-2.75E+01,-6.80E+01
3.25E+05,1.10E+03,5.03E+03,-2.64E+01,-6.83E+01
3.50E+05,1.08E+03,4.69E+03,-2.55E+01,-6.85E+01
3.75E+05,1.06E+03,4.40E+03,-2.46E+01,-6.86E+01
4.00E+05,1.04E+03,4.14E+03,-2.38E+01,-6.86E+01
4.25E+05,1.03E+03,3.92E+03,-2.31E+01,-6.85E+01
4.50E+05,1.01E+03,3.71E+03,-2.24E+01,-6.83E+01
4.75E+05,9.98E+02,3.53E+03,-2.17E+01,-6.81E+01
5.00E+05,9.87E+02,3.37E+03,-2.12E+01,-6.79E+01
5.25E+05,9.76E+02,3.22E+03,-2.05E+01,-6.76E+01
5.50E+05,9.67E+02,3.09E+03,-2.00E+01,-6.73E+01
5.75E+05,9.58E+02,2.96E+03,-1.95E+01,-6.69E+01
6.00E+05,9.49E+02,2.85E+03,-1.91E+01,-6.66E+01
6.25E+05,9.42E+02,2.75E+03,-1.86E+01,-6.62E+01
6.50E+05,9.36E+02,2.65E+03,-1.82E+01,-6.58E+01
6.75E+05,9.30E+02,2.57E+03,-1.78E+01,-6.54E+01
7.00E+05,9.23E+02,2.49E+03,-1.75E+01,-6.50E+01
7.25E+05,9.17E+02,2.41E+03,-1.72E+01,-6.45E+01
7.50E+05,9.13E+02,2.34E+03,-1.71E+01,-6.41E+01
7.75E+05,9.00E+02,2.27E+03,-1.67E+01,-6.37E+01
8.00E+05,8.97E+02,2.21E+03,-1.62E+01,-6.32E+01
8.25E+05,8.93E+02,2.16E+03,-1.58E+01,-6.28E+01
8.50E+05,8.88E+02,2.10E+03,-1.55E+01,-6.23E+01
8.75E+05,8.85E+02,2.05E+03,-1.51E+01,-6.18E+01
9.00E+05,8.80E+02,2.00E+03,-1.49E+01,-6.14E+01
9.25E+05,8.79E+02,1.96E+03,-1.45E+01,-6.09E+01
9.50E+05,8.74E+02,1.92E+03,-1.43E+01,-6.04E+01
9.75E+05,8.72E+02,1.88E+03,-1.40E+01,-6.00E+01
1.00E+06,8.69E+02,1.84E+03,-1.37E+01,-5.95E+01
