S2f, S2Zc,S2Z, S2Pc,S2P
1.000000000000000000e+00,5.140463508884802286e+04,9.070840360881028755e+04,-9.767277415916783667e+00,-2.198257524589750656e+00
2.000000000000000000e+00,4.604474230974123202e+04,9.037628623763979704e+04,-1.299016075980125251e+01,-4.381429585466160681e+00
3.000000000000000000e+00,4.320683547633449052e+04,8.983149051896887249e+04,-1.113901099980649789e+01,-6.534905107360954091e+00
4.000000000000000000e+00,4.137282497668926226e+04,8.908653305839483801e+04,-1.223555150870359221e+01,-8.644985611736057507e+00
5.000000000000000000e+00,3.983894009783633373e+04,8.815784358627820620e+04,-1.347042824198600997e+01,-1.069925610442036401e+01
6.000000000000000000e+00,3.843622616358678351e+04,8.706482715977956832e+04,-1.426396504011148281e+01,-1.268686648152501739e+01
7.000000000000000000e+00,3.728975264560434880e+04,8.582884765257274557e+04,-1.499198413414164044e+01,-1.459871235375803522e+01
8.000000000000000000e+00,3.629240110288669530e+04,8.447222618496223004e+04,-1.554987608161422585e+01,-1.642751525825652692e+01
9.000000000000000000e+00,3.533870652720870567e+04,8.301733121168900107e+04,-1.609057085587713587e+01,-1.816781154726513137e+01
1.000000000000000000e+01,3.450041140392069792e+04,8.148581304352916777e+04,-1.638690640640361451e+01,-1.981586572533577595e+01
1.500000000000000000e+01,3.126907000417075324e+04,7.332585224237316288e+04,-1.778972994790989048e+01,-2.664221432394795386e+01
2.000000000000000000e+01,2.907214500882920402e+04,6.548261236919544899e+04,-1.802471921658606036e+01,-3.129119565138020675e+01
2.500000000000000000e+01,2.749943272772190176e+04,5.869493421336902975e+04,-1.815153125516937038e+01,-3.421119411143483546e+01
3.000000000000000000e+01,2.627993726846139180e+04,5.307726723456093168e+04,-1.789990780934068937e+01,-3.586610289373535210e+01
3.500000000000000000e+01,2.532291310347626859e+04,4.850225038158843381e+04,-1.770267323619435018e+01,-3.662904749526448001e+01
4.000000000000000000e+01,2.455091496314422693e+04,4.478591407094457099e+04,-1.731861073329574907e+01,-3.677466196518935959e+01
4.500000000000000000e+01,2.390858466582719120e+04,4.175571139061498980e+04,-1.702905896832362487e+01,-3.649869308389139633e+01
5.000000000000000000e+01,2.339022695229882447e+04,3.926864647165517090e+04,-1.663658648831807696e+01,-3.593931781128971181e+01
5.500000000000000000e+01,2.293500665596983163e+04,3.721162360098473437e+04,-1.636587843573246559e+01,-3.519396349285832315e+01
6.000000000000000000e+01,2.256284226665276583e+04,3.549672015972516965e+04,-1.601231799776900289e+01,-3.433140481703453162e+01
6.500000000000000000e+01,2.223244010079380314e+04,3.405585177131729870e+04,-1.580428450349484848e+01,-3.340021538555832592e+01
