1	1.00000e+000	4.72340e-001	2.11710e+000	1.49840e+005	-2.52830e+001	-1.01850e+004	2.48700e-006	1.35490e+005
2	1.11110e+000	4.85730e-001	2.05880e+000	1.50480e+005	-2.59070e+001	-9.41770e+003	2.17860e-006	1.35360e+005
3	1.23460e+000	5.04950e-001	1.98040e+000	1.47210e+005	-2.67920e+001	-8.55400e+003	1.94280e-006	1.31410e+005
4	1.37180e+000	5.21710e-001	1.91680e+000	1.44400e+005	-2.75510e+001	-7.74950e+003	1.73700e-006	1.28030e+005
5	1.52420e+000	5.38680e-001	1.85640e+000	1.40740e+005	-2.83110e+001	-6.96950e+003	1.56440e-006	1.23910e+005
6	1.69360e+000	5.56320e-001	1.79750e+000	1.37020e+005	-2.90880e+001	-6.25980e+003	1.41080e-006	1.19740e+005
7	1.88180e+000	5.72770e-001	1.74590e+000	1.33210e+005	-2.98030e+001	-5.59960e+003	1.27750e-006	1.15590e+005
8	2.09080e+000	5.86320e-001	1.70550e+000	1.29250e+005	-3.03840e+001	-4.97620e+003	1.16440e-006	1.11500e+005
9	2.32320e+000	6.02020e-001	1.66110e+000	1.25130e+005	-3.10490e+001	-4.42130e+003	1.06150e-006	1.07200e+005
10	2.58130e+000	6.17120e-001	1.62040e+000	1.20990e+005	-3.16800e+001	-3.91770e+003	9.70350e-007	1.02960e+005
11	2.86820e+000	6.32010e-001	1.58230e+000	1.16790e+005	-3.22930e+001	-3.46230e+003	8.89340e-007	9.87260e+004
12	3.18690e+000	6.46360e-001	1.54710e+000	1.12610e+005	-3.28770e+001	-3.05270e+003	8.17020e-007	9.45700e+004
13	3.54100e+000	6.59280e-001	1.51680e+000	1.08400e+005	-3.33960e+001	-2.68180e+003	7.53320e-007	9.05000e+004
14	3.93440e+000	6.71830e-001	1.48850e+000	1.04230e+005	-3.38950e+001	-2.35120e+003	6.95960e-007	8.65160e+004
15	4.37160e+000	6.82630e-001	1.46490e+000	1.00100e+005	-3.43190e+001	-2.05470e+003	6.45070e-007	8.26770e+004
16	4.85740e+000	6.92960e-001	1.44310e+000	9.60220e+004	-3.47210e+001	-1.79200e+003	5.99100e-007	7.89250e+004
17	5.39710e+000	7.00790e-001	1.42700e+000	9.20130e+004	-3.50220e+001	-1.55720e+003	5.58440e-007	7.53520e+004
18	5.99690e+000	7.08200e-001	1.41200e+000	8.81160e+004	-3.53060e+001	-1.35160e+003	5.21150e-007	7.19090e+004
19	6.66320e+000	7.14780e-001	1.39900e+000	8.43170e+004	-3.55560e+001	-1.17110e+003	4.87160e-007	6.85960e+004
20	7.40360e+000	7.18600e-001	1.39160e+000	8.06460e+004	-3.57010e+001	-1.01170e+003	4.56790e-007	6.54900e+004
21	8.22630e+000	7.20180e-001	1.38860e+000	7.70850e+004	-3.57610e+001	-8.71560e+002	4.29480e-007	6.25520e+004
22	9.14040e+000	7.20630e-001	1.38770e+000	7.36510e+004	-3.57780e+001	-7.49760e+002	4.04380e-007	5.97520e+004
23	1.01560e+001	7.19730e-001	1.38940e+000	7.03470e+004	-3.57440e+001	-6.43980e+002	3.81350e-007	5.70960e+004
24	1.12850e+001	7.16170e-001	1.39630e+000	6.72090e+004	-3.56090e+001	-5.51920e+002	3.60410e-007	5.46410e+004
25	1.25390e+001	7.10470e-001	1.40750e+000	6.41970e+004	-3.53930e+001	-4.71960e+002	3.41390e-007	5.23330e+004
26	1.39320e+001	7.03780e-001	1.42090e+000	6.13640e+004	-3.51370e+001	-4.03460e+002	3.23470e-007	5.01820e+004
27	1.54800e+001	6.94510e-001	1.43990e+000	5.86530e+004	-3.47800e+001	-3.43990e+002	3.07300e-007	4.81750e+004
28	1.72000e+001	6.85600e-001	1.45860e+000	5.60600e+004	-3.44350e+001	-2.93330e+002	2.91900e-007	4.62360e+004
29	1.91110e+001	6.72940e-001	1.48600e+000	5.36490e+004	-3.39380e+001	-2.49440e+002	2.78040e-007	4.45090e+004
30	2.12350e+001	6.59190e-001	1.51700e+000	5.13770e+004	-3.33920e+001	-2.11930e+002	2.65070e-007	4.28960e+004
31	2.35940e+001	6.44410e-001	1.55180e+000	4.92590e+004	-3.27980e+001	-1.79990e+002	2.52810e-007	4.14060e+004
32	2.62160e+001	6.28560e-001	1.59100e+000	4.72690e+004	-3.21520e+001	-1.52710e+002	2.41340e-007	4.00200e+004
33	2.91290e+001	6.12410e-001	1.63290e+000	4.54320e+004	-3.14840e+001	-1.29640e+002	2.30270e-007	3.87440e+004
34	3.23660e+001	5.94850e-001	1.68110e+000	4.37110e+004	-3.07470e+001	-1.09890e+002	2.20050e-007	3.75670e+004
35	3.59620e+001	5.76860e-001	1.73350e+000	4.21320e+004	-2.99790e+001	-9.31710e+001	2.10220e-007	3.64950e+004
36	3.99580e+001	5.59370e-001	1.78770e+000	4.06510e+004	-2.92210e+001	-7.90440e+001	2.00710e-007	3.54770e+004
37	4.43980e+001	5.41840e-001	1.84560e+000	3.92780e+004	-2.84500e+001	-6.70780e+001	1.91570e-007	3.45350e+004
38	4.93320e+001	5.14650e-001	1.94310e+000	3.79690e+004	-2.72330e+001	-5.60540e+001	1.85690e-007	3.37600e+004
39	5.48130e+001	5.08050e-001	1.96830e+000	3.68600e+004	-2.69330e+001	-4.84760e+001	1.73920e-007	3.28620e+004
40	6.09040e+001	4.91040e-001	2.03650e+000	3.57690e+004	-2.61530e+001	-4.11990e+001	1.65750e-007	3.21070e+004
41	6.76720e+001	4.74420e-001	2.10780e+000	3.47550e+004	-2.53810e+001	-3.50360e+001	1.57880e-007	3.14010e+004
42	7.51910e+001	4.58960e-001	2.17890e+000	3.38450e+004	-2.46530e+001	-2.98820e+001	1.49930e-007	3.07600e+004
43	8.35460e+001	4.44630e-001	2.24900e+000	3.30030e+004	-2.39710e+001	-2.55430e+001	1.42070e-007	3.01560e+004
