S6f, S6Zc,S6Z, S6Pc,S6P
1.000000000000000000e+00,1.682836871889572067e+05,9.070840360881028755e+04,-1.779447050674440689e+01,-2.198257524589750656e+00
2.000000000000000000e+00,1.370181890858040715e+05,9.037628623763979704e+04,-2.335400012762630340e+01,-4.381429585466160681e+00
3.000000000000000000e+00,1.218974381058923173e+05,8.983149051896887249e+04,-1.955964660549403078e+01,-6.534905107360954091e+00
4.000000000000000000e+00,1.115231476137449208e+05,8.908653305839483801e+04,-2.091146778970069420e+01,-8.644985611736057507e+00
5.000000000000000000e+00,1.046256700199075276e+05,8.815784358627820620e+04,-2.251678484605622188e+01,-1.069925610442036401e+01
6.000000000000000000e+00,9.758885958937156829e+04,8.706482715977956832e+04,-2.333808996201424435e+01,-1.268686648152501739e+01
7.000000000000000000e+00,9.283315176033816533e+04,8.582884765257274557e+04,-2.388968782546429992e+01,-1.459871235375803522e+01
8.000000000000000000e+00,8.878416787230911723e+04,8.447222618496223004e+04,-2.429635492557661536e+01,-1.642751525825652692e+01
9.000000000000000000e+00,8.511910650087500107e+04,8.301733121168900107e+04,-2.460853332874919630e+01,-1.816781154726513137e+01
1.000000000000000000e+01,8.243811393984299502e+04,8.148581304352916777e+04,-2.469938991759674707e+01,-1.981586572533577595e+01
1.500000000000000000e+01,7.175354516344559670e+04,7.332585224237316288e+04,-2.605081383993217514e+01,-2.664221432394795386e+01
2.000000000000000000e+01,6.522810593583033915e+04,6.548261236919544899e+04,-2.617861632001711314e+01,-3.129119565138020675e+01
2.500000000000000000e+01,6.055815851975233090e+04,5.869493421336902975e+04,-2.655365584559139336e+01,-3.421119411143483546e+01
3.000000000000000000e+01,5.687690043011575472e+04,5.307726723456093168e+04,-2.645766113044753709e+01,-3.586610289373535210e+01
3.500000000000000000e+01,5.402312417436586838e+04,4.850225038158843381e+04,-2.648611466058109798e+01,-3.662904749526448001e+01
4.000000000000000000e+01,5.158403073149207194e+04,4.478591407094457099e+04,-2.619582188461636463e+01,-3.677466196518935959e+01
4.500000000000000000e+01,4.972780907177140034e+04,4.175571139061498980e+04,-2.603309696059682565e+01,-3.649869308389139633e+01
5.000000000000000000e+01,4.815030588186240493e+04,3.926864647165517090e+04,-2.586848083702335188e+01,-3.593931781128971181e+01
5.500000000000000000e+01,4.660064670365928032e+04,3.721162360098473437e+04,-2.583483445960009917e+01,-3.519396349285832315e+01
6.000000000000000000e+01,4.524527362312471087e+04,3.549672015972516965e+04,-2.553479746789583871e+01,-3.433140481703453162e+01
6.500000000000000000e+01,4.409319951082173793e+04,3.405585177131729870e+04,-2.531070178293229844e+01,-3.340021538555832592e+01
7.000000000000000000e+01,4.307445609196678561e+04,3.283616757452740421e+04,-2.495732897193151345e+01,-3.243464397520347120e+01
7.500000000000000000e+01,4.222960407029630005e+04,3.179641421379214444e+04,-2.472615051089844940e+01,-3.145871990525806083e+01
8.000000000000000000e+01,4.145530790299899672e+04,3.090416550880095383e+04,-2.447347775682433024e+01,-3.048914470831953238e+01
8.500000000000000000e+01,4.071900468803323020e+04,3.013374044908781434e+04,-2.435811003172796774e+01,-2.953734666236789863e+01
9.000000000000000000e+01,3.994327472339801170e+04,2.946464352463915930e+04,-2.405522405899245086e+01,-2.861095216782325679e+01
9.500000000000000000e+01,3.935772447387781722e+04,2.888039385509559725e+04,-2.379293100064880662e+01,-2.771484660188234628e+01
1.000000000000000000e+02,3.875158550219038443e+04,2.836764185661487136e+04,-2.341822084734481990e+01,-2.685194332788899274e+01
1.500000000000000000e+02,3.511290147895573318e+04,2.549555618026808224e+04,-2.208782290647707214e+01,-2.005933281048658401e+01
2.000000000000000000e+02,3.298717182694061194e+04,2.437923131338643725e+04,-2.095509946117351063e+01,-1.578802492797189316e+01
2.500000000000000000e+02,3.151283848795019730e+04,2.383900330844960263e+04,-2.046450863469128834e+01,-1.297324464783291731e+01
3.000000000000000000e+02,3.040044460766257544e+04,2.353873678251716774e+04,-2.010680483283278264e+01,-1.101101276244718008e+01
3.500000000000000000e+02,2.951687215529597961e+04,2.335524048158959340e+04,-2.004379259055958329e+01,-9.577942039364078397e+00
4.000000000000000000e+02,2.877705415429858112e+04,2.323511207669286887e+04,-2.001419970915477364e+01,-8.492172212607666637e+00
4.500000000000000000e+02,2.813306989497880568e+04,2.315225479349786110e+04,-2.018115203326402352e+01,-7.645312963427079112e+00
5.000000000000000000e+02,2.752279433610190972e+04,2.309271742339108823e+04,-2.027355347702748034e+01,-6.969296988181571173e+00
5.500000000000000000e+02,2.702556286549412471e+04,2.304850268312106346e+04,-2.046007782621825299e+01,-6.419430411223114419e+00
6.000000000000000000e+02,2.655137195608030379e+04,2.301476327452146870e+04,-2.064095850704577018e+01,-5.965239707585339168e+00
6.500000000000000000e+02,2.610200649528062786e+04,2.298842404452601841e+04,-2.087392511127867678e+01,-5.585272430123361609e+00
7.000000000000000000e+02,2.570139512061751884e+04,2.296745855338771798e+04,-2.103719545232614863e+01,-5.264008653936235405e+00
7.500000000000000000e+02,2.533147507321103694e+04,2.295048782574421784e+04,-2.127911530577824450e+01,-4.989953075037752761e+00
8.000000000000000000e+02,2.498815545554833079e+04,2.293654728326885379e+04,-2.149171942408849745e+01,-4.754415485032457589e+00
8.500000000000000000e+02,2.464721986947351252e+04,2.292494592382951305e+04,-2.176876336571408643e+01,-4.550707567985599056e+00
9.000000000000000000e+02,2.431896708174202286e+04,2.291517828955750520e+04,-2.199175447207364087e+01,-4.373599761970240252e+00
9.500000000000000000e+02,2.397264756750152083e+04,2.290686777522810371e+04,-2.218770456222890886e+01,-4.218945301412190041e+00
1.000000000000000000e+03,2.369427229603829255e+04,2.289972915168909822e+04,-2.225828078375579366e+01,-4.083414509894874200e+00
1.500000000000000000e+03,2.151400810777146035e+04,2.286134670845151413e+04,-2.457113067310401888e+01,-3.361997580027585641e+00
2.000000000000000000e+03,1.990850089111226043e+04,2.284503911389150380e+04,-2.617544428785446087e+01,-3.190529599641628522e+00
2.500000000000000000e+03,1.863471214366811546e+04,2.283435587482855044e+04,-2.787553706982952662e+01,-3.239829019684681732e+00
3.000000000000000000e+03,1.754543247609046375e+04,2.282523192239655327e+04,-2.904658897524526040e+01,-3.399583380516478126e+00
3.500000000000000000e+03,1.667319225788330368e+04,2.281627514953334321e+04,-3.021991009845914178e+01,-3.622390677216571042e+00
4.000000000000000000e+03,1.587584245373057456e+04,2.280690576967749803e+04,-3.110035471195100598e+01,-3.884503647794760983e+00
4.500000000000000000e+03,1.521060786357898905e+04,2.279684876666197670e+04,-3.193951424697546670e+01,-4.172703690474904192e+00
5.000000000000000000e+03,1.463666328106632682e+04,2.278596136458204637e+04,-3.268094481235122117e+01,-4.479041327662377725e+00
5.500000000000000000e+03,1.406643961827852399e+04,2.277416469607689942e+04,-3.343506871091248911e+01,-4.798442939886557568e+00
6.000000000000000000e+03,1.357345315235071757e+04,2.276141349221769269e+04,-3.391657386834204857e+01,-5.127513279809233993e+00
6.500000000000000000e+03,1.314110368560222742e+04,2.274768140364792271e+04,-3.446071807877154214e+01,-5.463890353566883462e+00
7.000000000000000000e+03,1.272130745692714117e+04,2.273295337375495365e+04,-3.486106526969452091e+01,-5.805876652528153770e+00
7.500000000000000000e+03,1.236319497767328721e+04,2.271722144007013412e+04,-3.526381526326144922e+01,-6.152217837583362048e+00
8.000000000000000000e+03,1.202045304169016890e+04,2.270048230787553621e+04,-3.559689512518240662e+01,-6.501964393509103601e+00
8.500000000000000000e+03,1.170837298320427908e+04,2.268273588837172792e+04,-3.592979903664988939e+01,-6.854382102028776735e+00
9.000000000000000000e+03,1.142815822717161427e+04,2.266398438534644083e+04,-3.622820284825561288e+01,-7.208892354642751243e+00
9.500000000000000000e+03,1.114111559050695359e+04,2.264423170574526375e+04,-3.652326684426189018e+01,-7.565031314673976048e+00
1.000000000000000000e+04,1.089377347364395064e+04,2.262348306789611888e+04,-3.668671686051279579e+01,-7.922421332848547770e+00
1.250000000000000000e+04,9.831696423842202421e+03,2.250504704226196191e+04,-3.790478574703067949e+01,-9.718792237815753410e+00
