S7f, S7Zc,S7Z, S7Pc,S7P
1.000000000000000000e+00,1.454089019222454517e+05,9.070840360881028755e+04,-5.033432951699155389e+00,-2.198257524589750656e+00
2.000000000000000000e+00,1.371269733097729913e+05,9.037628623763979704e+04,-6.495268552495655712e+00,-4.381429585466160681e+00
3.000000000000000000e+00,1.332488545539102633e+05,8.983149051896887249e+04,-5.418022454759997331e+00,-6.534905107360954091e+00
4.000000000000000000e+00,1.304617356315299257e+05,8.908653305839483801e+04,-5.930440110474719084e+00,-8.644985611736057507e+00
5.000000000000000000e+00,1.284248385395311780e+05,8.815784358627820620e+04,-6.552216495904637839e+00,-1.069925610442036401e+01
6.000000000000000000e+00,1.266685343507571815e+05,8.706482715977956832e+04,-7.051298129146791993e+00,-1.268686648152501739e+01
7.000000000000000000e+00,1.250744746551413700e+05,8.582884765257274557e+04,-7.638420578401701633e+00,-1.459871235375803522e+01
8.000000000000000000e+00,1.235611780705315759e+05,8.447222618496223004e+04,-8.147705596870467915e+00,-1.642751525825652692e+01
9.000000000000000000e+00,1.218030898231350147e+05,8.301733121168900107e+04,-8.633522685351394443e+00,-1.816781154726513137e+01
1.000000000000000000e+01,1.203224095197452261e+05,8.148581304352916777e+04,-8.934973604446300399e+00,-1.981586572533577595e+01
1.500000000000000000e+01,1.138362841213720094e+05,7.332585224237316288e+04,-1.016888386525379495e+01,-2.664221432394795386e+01
2.000000000000000000e+01,1.096084634942915291e+05,6.548261236919544899e+04,-1.065887979852643319e+01,-3.129119565138020675e+01
2.500000000000000000e+01,1.060064894256180414e+05,5.869493421336902975e+04,-1.115003225490303507e+01,-3.421119411143483546e+01
3.000000000000000000e+01,1.034341341223287018e+05,5.307726723456093168e+04,-1.133160665646373566e+01,-3.586610289373535210e+01
3.500000000000000000e+01,1.009716628902052616e+05,4.850225038158843381e+04,-1.158906269547446755e+01,-3.662904749526448001e+01
4.000000000000000000e+01,9.917852553929520946e+04,4.478591407094457099e+04,-1.163756402478381879e+01,-3.677466196518935959e+01
4.500000000000000000e+01,9.743380167902786343e+04,4.175571139061498980e+04,-1.177671915437285044e+01,-3.649869308389139633e+01
5.000000000000000000e+01,9.622702043108094949e+04,3.926864647165517090e+04,-1.186573980994011102e+01,-3.593931781128971181e+01
5.500000000000000000e+01,9.465737739854113897e+04,3.721162360098473437e+04,-1.200768977393360615e+01,-3.519396349285832315e+01
6.000000000000000000e+01,9.369731564925820567e+04,3.549672015972516965e+04,-1.200734736962267490e+01,-3.433140481703453162e+01
6.500000000000000000e+01,9.247887886997711030e+04,3.405585177131729870e+04,-1.211031585123972576e+01,-3.340021538555832592e+01
7.000000000000000000e+01,9.168433604576782091e+04,3.283616757452740421e+04,-1.210529847180992924e+01,-3.243464397520347120e+01
7.500000000000000000e+01,9.071684506454419170e+04,3.179641421379214444e+04,-1.219315161652845880e+01,-3.145871990525806083e+01
8.000000000000000000e+01,9.004348204320248624e+04,3.090416550880095383e+04,-1.219774866744219111e+01,-3.048914470831953238e+01
