S9f, S9Zc,S9Z, S9Pc,S9P
1.000000000000000000e+00,1.823531942118241277e+05,9.070840360881028755e+04,-1.636171915879113214e+01,-2.198257524589750656e+00
2.000000000000000000e+00,1.507514083934804075e+05,9.037628623763979704e+04,-2.146553258832473432e+01,-4.381429585466160681e+00
3.000000000000000000e+00,1.343098590174554847e+05,8.983149051896887249e+04,-1.746913230253495897e+01,-6.534905107360954091e+00
4.000000000000000000e+00,1.245924692801787605e+05,8.908653305839483801e+04,-1.824140909090622742e+01,-8.644985611736057507e+00
5.000000000000000000e+00,1.187059743037219596e+05,8.815784358627820620e+04,-1.970105161426891272e+01,-1.069925610442036401e+01
6.000000000000000000e+00,1.118524090319527750e+05,8.706482715977956832e+04,-2.066718009464077355e+01,-1.268686648152501739e+01
7.000000000000000000e+00,1.069438205244923447e+05,8.582884765257274557e+04,-2.130260751723338331e+01,-1.459871235375803522e+01
8.000000000000000000e+00,1.028410464942286781e+05,8.447222618496223004e+04,-2.174976170991372015e+01,-1.642751525825652692e+01
9.000000000000000000e+00,9.917501932852224854e+04,8.301733121168900107e+04,-2.222152011454805631e+01,-1.816781154726513137e+01
1.000000000000000000e+01,9.606207669537953916e+04,8.148581304352916777e+04,-2.243087738327761826e+01,-1.981586572533577595e+01
1.500000000000000000e+01,8.430814039747884090e+04,7.332585224237316288e+04,-2.373178379068257016e+01,-2.664221432394795386e+01
2.000000000000000000e+01,7.707397966152982553e+04,6.548261236919544899e+04,-2.380647565848283875e+01,-3.129119565138020675e+01
2.500000000000000000e+01,7.165473204305428953e+04,5.869493421336902975e+04,-2.392099556188706444e+01,-3.421119411143483546e+01
3.000000000000000000e+01,6.784309498534258455e+04,5.307726723456093168e+04,-2.351491312878389905e+01,-3.586610289373535210e+01
3.500000000000000000e+01,6.485389463970029465e+04,4.850225038158843381e+04,-2.338914432613868044e+01,-3.662904749526448001e+01
4.000000000000000000e+01,6.236157146233040839e+04,4.478591407094457099e+04,-2.302288899664795352e+01,-3.677466196518935959e+01
4.500000000000000000e+01,6.031734383351924771e+04,4.175571139061498980e+04,-2.274611605073397413e+01,-3.649869308389139633e+01
5.000000000000000000e+01,5.883281657719078794e+04,3.926864647165517090e+04,-2.244832453409106421e+01,-3.593931781128971181e+01
5.500000000000000000e+01,5.725369200330523745e+04,3.721162360098473437e+04,-2.234301272379389047e+01,-3.519396349285832315e+01
6.000000000000000000e+01,5.606223310889816639e+04,3.549672015972516965e+04,-2.206221481794827000e+01,-3.433140481703453162e+01
6.500000000000000000e+01,5.485661188126309571e+04,3.405585177131729870e+04,-2.193028235071083998e+01,-3.340021538555832592e+01
7.000000000000000000e+01,5.391681204932181572e+04,3.283616757452740421e+04,-2.165524774006223296e+01,-3.243464397520347120e+01
7.500000000000000000e+01,5.304316442459226528e+04,3.179641421379214444e+04,-2.155409485433530392e+01,-3.145871990525806083e+01
8.000000000000000000e+01,5.226004012471623719e+04,3.090416550880095383e+04,-2.138779807274128686e+01,-3.048914470831953238e+01
