S4f, S4Zc,S4Z, S4Pc,S4P
1.000000000000000000e+00,9.620216503128537443e+04,9.070840360881028755e+04,-1.196071598481707454e+01,-2.198257524589750656e+00
2.000000000000000000e+00,8.368684437120736402e+04,9.037628623763979704e+04,-1.541027500174781473e+01,-4.381429585466160681e+00
3.000000000000000000e+00,7.855528618468383502e+04,8.983149051896887249e+04,-1.321093179044065025e+01,-6.534905107360954091e+00
4.000000000000000000e+00,7.362671663684477971e+04,8.908653305839483801e+04,-1.450900609272641617e+01,-8.644985611736057507e+00
5.000000000000000000e+00,7.043581905210371769e+04,8.815784358627820620e+04,-1.560488021313602580e+01,-1.069925610442036401e+01
6.000000000000000000e+00,6.760202649252139963e+04,8.706482715977956832e+04,-1.642066654160258921e+01,-1.268686648152501739e+01
7.000000000000000000e+00,6.513169363379169954e+04,8.582884765257274557e+04,-1.714280268245740402e+01,-1.459871235375803522e+01
8.000000000000000000e+00,6.313830885167868109e+04,8.447222618496223004e+04,-1.764211021631544796e+01,-1.642751525825652692e+01
9.000000000000000000e+00,6.118516499949145509e+04,8.301733121168900107e+04,-1.813100828021525501e+01,-1.816781154726513137e+01
1.000000000000000000e+01,5.957497007284982101e+04,8.148581304352916777e+04,-1.835146276672172050e+01,-1.981586572533577595e+01
1.500000000000000000e+01,5.322129155319926940e+04,7.332585224237316288e+04,-1.937604421709959368e+01,-2.664221432394795386e+01
2.000000000000000000e+01,4.954531880940913106e+04,6.548261236919544899e+04,-1.925463588531842518e+01,-3.129119565138020675e+01
2.500000000000000000e+01,4.676954324042162625e+04,5.869493421336902975e+04,-1.930613231145857611e+01,-3.421119411143483546e+01
3.000000000000000000e+01,4.484480522086266137e+04,5.307726723456093168e+04,-1.902595389798402081e+01,-3.586610289373535210e+01
3.500000000000000000e+01,4.319838525916911021e+04,4.850225038158843381e+04,-1.896103276078618549e+01,-3.662904749526448001e+01
4.000000000000000000e+01,4.196991178479723749e+04,4.478591407094457099e+04,-1.872352184120252616e+01,-3.677466196518935959e+01
4.500000000000000000e+01,4.081044028442382114e+04,4.175571139061498980e+04,-1.864113379075910260e+01,-3.649869308389139633e+01
5.000000000000000000e+01,3.994900061962604377e+04,3.926864647165517090e+04,-1.843434414084749662e+01,-3.593931781128971181e+01
5.500000000000000000e+01,3.907724137955460174e+04,3.721162360098473437e+04,-1.837559076643880829e+01,-3.519396349285832315e+01
6.000000000000000000e+01,3.840571907369312248e+04,3.549672015972516965e+04,-1.817168418307152677e+01,-3.433140481703453162e+01
6.500000000000000000e+01,3.775681380848000117e+04,3.405585177131729870e+04,-1.812705682588823919e+01,-3.340021538555832592e+01
7.000000000000000000e+01,3.718654347101644089e+04,3.283616757452740421e+04,-1.795240762584758798e+01,-3.243464397520347120e+01
7.500000000000000000e+01,3.670005361530018854e+04,3.179641421379214444e+04,-1.790151432785193819e+01,-3.145871990525806083e+01
8.000000000000000000e+01,3.623316309845155047e+04,3.090416550880095383e+04,-1.779469865292003661e+01,-3.048914470831953238e+01
8.500000000000000000e+01,3.579850222575211956e+04,3.013374044908781434e+04,-1.777990287303352801e+01,-2.953734666236789863e+01
9.000000000000000000e+01,3.536502431847994740e+04,2.946464352463915930e+04,-1.763559789999200689e+01,-2.861095216782325679e+01
9.500000000000000000e+01,3.502985178187131532e+04,2.888039385509559725e+04,-1.757063222481820830e+01,-2.771484660188234628e+01
1.000000000000000000e+02,3.467866195203060488e+04,2.836764185661487136e+04,-1.742697482773887430e+01,-2.685194332788899274e+01
1.500000000000000000e+02,3.230867845755842791e+04,2.549555618026808224e+04,-1.750024643160183402e+01,-2.005933281048658401e+01
2.000000000000000000e+02,3.081545877648427268e+04,2.437923131338643725e+04,-1.753426270547070942e+01,-1.578802492797189316e+01
2.500000000000000000e+02,2.964611678743980156e+04,2.383900330844960263e+04,-1.806810228959196607e+01,-1.297324464783291731e+01
3.000000000000000000e+02,2.874436380520445528e+04,2.353873678251716774e+04,-1.848872040029477404e+01,-1.101101276244718008e+01
3.500000000000000000e+02,2.792740624710600241e+04,2.335524048158959340e+04,-1.915294721055554561e+01,-9.577942039364078397e+00
4.000000000000000000e+02,2.725702024579720091e+04,2.323511207669286887e+04,-1.966755508406759034e+01,-8.492172212607666637e+00
4.500000000000000000e+02,2.661029061672684475e+04,2.315225479349786110e+04,-2.035128344316668247e+01,-7.645312963427079112e+00
5.000000000000000000e+02,2.603175461402730070e+04,2.309271742339108823e+04,-2.086252869074284177e+01,-6.969296988181571173e+00
5.500000000000000000e+02,2.549611242689425853e+04,2.304850268312106346e+04,-2.146821685287127224e+01,-6.419430411223114419e+00
6.000000000000000000e+02,2.501473874672660531e+04,2.301476327452146870e+04,-2.195499542050475483e+01,-5.965239707585339168e+00
6.500000000000000000e+02,2.455522442252474139e+04,2.298842404452601841e+04,-2.254428213031582118e+01,-5.585272430123361609e+00
7.000000000000000000e+02,2.412249240019832723e+04,2.296745855338771798e+04,-2.303878452033817581e+01,-5.264008653936235405e+00
