S9f, S9Zc,S9Z, S9Pc,S9P
1.000000000000000000e+00,2.658272081576114942e+04,9.070840360881028755e+04,-1.273782888260129553e+01,-2.198257524589750656e+00
2.000000000000000000e+00,2.289260171149799498e+04,9.037628623763979704e+04,-1.664095721723671062e+01,-4.381429585466160681e+00
3.000000000000000000e+00,2.091061354375342489e+04,8.983149051896887249e+04,-1.339401258865314936e+01,-6.534905107360954091e+00
4.000000000000000000e+00,1.970554200589546963e+04,8.908653305839483801e+04,-1.404595275617619698e+01,-8.644985611736057507e+00
5.000000000000000000e+00,1.877993437321727106e+04,8.815784358627820620e+04,-1.481536491977833414e+01,-1.069925610442036401e+01
6.000000000000000000e+00,1.794650584972020079e+04,8.706482715977956832e+04,-1.506333449811596914e+01,-1.268686648152501739e+01
7.000000000000000000e+00,1.734803735619955478e+04,8.582884765257274557e+04,-1.518259880995591971e+01,-1.459871235375803522e+01
8.000000000000000000e+00,1.685008272737840525e+04,8.447222618496223004e+04,-1.517199167300706542e+01,-1.642751525825652692e+01
9.000000000000000000e+00,1.645988351715977478e+04,8.301733121168900107e+04,-1.526508027190956973e+01,-1.816781154726513137e+01
1.000000000000000000e+01,1.608570202000258359e+04,8.148581304352916777e+04,-1.524871035178751555e+01,-1.981586572533577595e+01
1.500000000000000000e+01,1.473048195966628009e+04,7.332585224237316288e+04,-1.540717280537682399e+01,-2.664221432394795386e+01
2.000000000000000000e+01,1.388181685774673133e+04,6.548261236919544899e+04,-1.483016412614601442e+01,-3.129119565138020675e+01
2.500000000000000000e+01,1.331329379230447921e+04,5.869493421336902975e+04,-1.442965636680877495e+01,-3.421119411143483546e+01
3.000000000000000000e+01,1.289510686290896410e+04,5.307726723456093168e+04,-1.392029098805340226e+01,-3.586610289373535210e+01
3.500000000000000000e+01,1.255101843094732430e+04,4.850225038158843381e+04,-1.358680927529950644e+01,-3.662904749526448001e+01
4.000000000000000000e+01,1.228964074514818822e+04,4.478591407094457099e+04,-1.311856897147974266e+01,-3.677466196518935959e+01
4.500000000000000000e+01,1.207529577752006480e+04,4.175571139061498980e+04,-1.284541120555792837e+01,-3.649869308389139633e+01
5.000000000000000000e+01,1.188983500860154891e+04,3.926864647165517090e+04,-1.248665928535564262e+01,-3.593931781128971181e+01
5.500000000000000000e+01,1.173839239671606992e+04,3.721162360098473437e+04,-1.226253038046261601e+01,-3.519396349285832315e+01
6.000000000000000000e+01,1.160606280562950087e+04,3.549672015972516965e+04,-1.197512172714941769e+01,-3.433140481703453162e+01
6.500000000000000000e+01,1.149457438097031991e+04,3.405585177131729870e+04,-1.182023701044612274e+01,-3.340021538555832592e+01
7.000000000000000000e+01,1.138746718186045655e+04,3.283616757452740421e+04,-1.159793297763178188e+01,-3.243464397520347120e+01
7.500000000000000000e+01,1.130043598315836607e+04,3.179641421379214444e+04,-1.147121213049828903e+01,-3.145871990525806083e+01
8.000000000000000000e+01,1.121500297412967848e+04,3.090416550880095383e+04,-1.128363456527983111e+01,-3.048914470831953238e+01
8.500000000000000000e+01,1.114836719096238812e+04,3.013374044908781434e+04,-1.118914940900170762e+01,-2.953734666236789863e+01
9.000000000000000000e+01,1.108044266304856319e+04,2.946464352463915930e+04,-1.105757502849643892e+01,-2.861095216782325679e+01
9.500000000000000000e+01,1.101748580962573396e+04,2.888039385509559725e+04,-1.098374753124496195e+01,-2.771484660188234628e+01
1.000000000000000000e+02,1.096285005410829945e+04,2.836764185661487136e+04,-1.084007204529729940e+01,-2.685194332788899274e+01
1.500000000000000000e+02,1.057598122091257028e+04,2.549555618026808224e+04,-1.082514296464974635e+01,-2.005933281048658401e+01
2.000000000000000000e+02,1.032893774122748619e+04,2.437923131338643725e+04,-1.095934324703697449e+01,-1.578802492797189316e+01
2.500000000000000000e+02,1.013438259121704141e+04,2.383900330844960263e+04,-1.164545808926271775e+01,-1.297324464783291731e+01
3.000000000000000000e+02,9.960981729156750589e+03,2.353873678251716774e+04,-1.222873519687001220e+01,-1.101101276244718008e+01
3.500000000000000000e+02,9.809492332549665662e+03,2.335524048158959340e+04,-1.304361502219199664e+01,-9.577942039364078397e+00
4.000000000000000000e+02,9.667636925273211091e+03,2.323511207669286887e+04,-1.372957422592350341e+01,-8.492172212607666637e+00
