S1f, S1Zc,S1Z, S1Pc,S1P
1.000000000000000000e+00,2.004444662443627385e+04,9.070840360881028755e+04,-1.074810460486881780e+01,-2.198257524589750656e+00
2.000000000000000000e+00,1.776734039554642004e+04,9.037628623763979704e+04,-1.472856645824992405e+01,-4.381429585466160681e+00
3.000000000000000000e+00,1.614177215799442638e+04,8.983149051896887249e+04,-1.225010444876986071e+01,-6.534905107360954091e+00
4.000000000000000000e+00,1.521108813321282832e+04,8.908653305839483801e+04,-1.244353431160299017e+01,-8.644985611736057507e+00
5.000000000000000000e+00,1.449894827413273742e+04,8.815784358627820620e+04,-1.257432855808992755e+01,-1.069925610442036401e+01
6.000000000000000000e+00,1.397178834992721931e+04,8.706482715977956832e+04,-1.240389319464644480e+01,-1.268686648152501739e+01
7.000000000000000000e+00,1.355206131550259488e+04,8.582884765257274557e+04,-1.223427936702420027e+01,-1.459871235375803522e+01
8.000000000000000000e+00,1.321475854852371776e+04,8.447222618496223004e+04,-1.195126434050775366e+01,-1.642751525825652692e+01
9.000000000000000000e+00,1.292829739652867283e+04,8.301733121168900107e+04,-1.164962414697275150e+01,-1.816781154726513137e+01
1.000000000000000000e+01,1.270898064200452973e+04,8.148581304352916777e+04,-1.125382598550598523e+01,-1.981586572533577595e+01
1.500000000000000000e+01,1.196728486921862532e+04,7.332585224237316288e+04,-1.031722394768288531e+01,-2.664221432394795386e+01
2.000000000000000000e+01,1.154458944279312709e+04,6.548261236919544899e+04,-9.235734405849127526e+00,-3.129119565138020675e+01
2.500000000000000000e+01,1.129939224446214030e+04,5.869493421336902975e+04,-8.548551070177868638e+00,-3.421119411143483546e+01
3.000000000000000000e+01,1.111966722569532067e+04,5.307726723456093168e+04,-7.949441591444646349e+00,-3.586610289373535210e+01
3.500000000000000000e+01,1.099014105872072105e+04,4.850225038158843381e+04,-7.596635106067594734e+00,-3.662904749526448001e+01
4.000000000000000000e+01,1.088201025027740434e+04,4.478591407094457099e+04,-7.241690566712692956e+00,-3.677466196518935959e+01
4.500000000000000000e+01,1.079271114272867453e+04,4.175571139061498980e+04,-7.021024544339692142e+00,-3.649869308389139633e+01
5.000000000000000000e+01,1.072517932221880619e+04,3.926864647165517090e+04,-6.775863725653569425e+00,-3.593931781128971181e+01
5.500000000000000000e+01,1.066060029297977599e+04,3.721162360098473437e+04,-6.656634892543574544e+00,-3.519396349285832315e+01
6.000000000000000000e+01,1.060813018595200629e+04,3.549672015972516965e+04,-6.480038568951233202e+00,-3.433140481703453162e+01
6.500000000000000000e+01,1.055970711146121357e+04,3.405585177131729870e+04,-6.389495009313331586e+00,-3.340021538555832592e+01
7.000000000000000000e+01,1.052627605096948173e+04,3.283616757452740421e+04,-6.263962564425519020e+00,-3.243464397520347120e+01
7.500000000000000000e+01,1.049098252340239924e+04,3.179641421379214444e+04,-6.245947476940287402e+00,-3.145871990525806083e+01
8.000000000000000000e+01,1.045989106838332191e+04,3.090416550880095383e+04,-6.192481237268369298e+00,-3.048914470831953238e+01
8.500000000000000000e+01,1.041847460117077935e+04,3.013374044908781434e+04,-6.171581753148942973e+00,-2.953734666236789863e+01
9.000000000000000000e+01,1.039831275556574474e+04,2.946464352463915930e+04,-6.088709618473443719e+00,-2.861095216782325679e+01
9.500000000000000000e+01,1.037543324901444794e+04,2.888039385509559725e+04,-6.099615627708517174e+00,-2.771484660188234628e+01
1.000000000000000000e+02,1.035563847780449942e+04,2.836764185661487136e+04,-6.067865180260986868e+00,-2.685194332788899274e+01
1.500000000000000000e+02,1.018319824744950347e+04,2.549555618026808224e+04,-6.540228414608892038e+00,-2.005933281048658401e+01
2.000000000000000000e+02,1.004854855481135564e+04,2.437923131338643725e+04,-7.021762820827811780e+00,-1.578802492797189316e+01
2.500000000000000000e+02,9.926134742740159709e+03,2.383900330844960263e+04,-7.832256696447184474e+00,-1.297324464783291731e+01
3.000000000000000000e+02,9.823252555329396273e+03,2.353873678251716774e+04,-8.461709416790023752e+00,-1.101101276244718008e+01
3.500000000000000000e+02,9.727733738059610914e+03,2.335524048158959340e+04,-9.310595326762541646e+00,-9.577942039364078397e+00
4.000000000000000000e+02,9.631105098324551363e+03,2.323511207669286887e+04,-1.000475279512690818e+01,-8.492172212607666637e+00
4.500000000000000000e+02,9.541832898091704919e+03,2.315225479349786110e+04,-1.085115636587223698e+01,-7.645312963427079112e+00
5.000000000000000000e+02,9.443754990809327865e+03,2.309271742339108823e+04,-1.155336316343973735e+01,-6.969296988181571173e+00
5.500000000000000000e+02,9.346214560661583164e+03,2.304850268312106346e+04,-1.230867202961074014e+01,-6.419430411223114419e+00
6.000000000000000000e+02,9.264395183032129353e+03,2.301476327452146870e+04,-1.294744961348390433e+01,-5.965239707585339168e+00
6.500000000000000000e+02,9.168282315308561010e+03,2.298842404452601841e+04,-1.368723732022219153e+01,-5.585272430123361609e+00
7.000000000000000000e+02,9.084064178184367847e+03,2.296745855338771798e+04,-1.428107224072224213e+01,-5.264008653936235405e+00
7.500000000000000000e+02,8.994943855823126796e+03,2.295048782574421784e+04,-1.495937322849938944e+01,-4.989953075037752761e+00
8.000000000000000000e+02,8.912181987224839759e+03,2.293654728326885379e+04,-1.553285866844801433e+01,-4.754415485032457589e+00
8.500000000000000000e+02,8.819166801273335295e+03,2.292494592382951305e+04,-1.613788150800430898e+01,-4.550707567985599056e+00
9.000000000000000000e+02,8.750231342608441992e+03,2.291517828955750520e+04,-1.665548017560045224e+01,-4.373599761970240252e+00
9.500000000000000000e+02,8.665482772108874997e+03,2.290686777522810371e+04,-1.729935859981709712e+01,-4.218945301412190041e+00
1.000000000000000000e+03,8.568241742645583145e+03,2.289972915168909822e+04,-1.775917323426806149e+01,-4.083414509894874200e+00
1.500000000000000000e+03,7.880535182423396691e+03,2.286134670845151413e+04,-2.219948030381866744e+01,-3.361997580027585641e+00
2.000000000000000000e+03,7.300799069953161961e+03,2.284503911389150380e+04,-2.534587796262722392e+01,-3.190529599641628522e+00
2.500000000000000000e+03,6.813733702731288759e+03,2.283435587482855044e+04,-2.828192055151409079e+01,-3.239829019684681732e+00
3.000000000000000000e+03,6.392414233453077031e+03,2.282523192239655327e+04,-3.031084474004065754e+01,-3.399583380516478126e+00
3.500000000000000000e+03,6.031592841082585437e+03,2.281627514953334321e+04,-3.221996512778217436e+01,-3.622390677216571042e+00
4.000000000000000000e+03,5.724082950181191336e+03,2.280690576967749803e+04,-3.362710932197029479e+01,-3.884503647794760983e+00
4.500000000000000000e+03,5.446035903014550968e+03,2.279684876666197670e+04,-3.505004983366539761e+01,-4.172703690474904192e+00
5.000000000000000000e+03,5.198186965254886672e+03,2.278596136458204637e+04,-3.606840706509938599e+01,-4.479041327662377725e+00
5.500000000000000000e+03,4.981263990328394357e+03,2.277416469607689942e+04,-3.708639753177428844e+01,-4.798442939886557568e+00
6.000000000000000000e+03,4.786902623967719592e+03,2.276141349221769269e+04,-3.787767106565887332e+01,-5.127513279809233993e+00
6.500000000000000000e+03,4.609077684174869319e+03,2.274768140364792271e+04,-3.870758322966655385e+01,-5.463890353566883462e+00
7.000000000000000000e+03,4.445145644051321142e+03,2.273295337375495365e+04,-3.931171457757819354e+01,-5.805876652528153770e+00
7.500000000000000000e+03,4.300380965102587652e+03,2.271722144007013412e+04,-3.994403719608581582e+01,-6.152217837583362048e+00
8.000000000000000000e+03,4.169161753097342626e+03,2.270048230787553621e+04,-4.049481079286027096e+01,-6.501964393509103601e+00
8.500000000000000000e+03,4.038543448188363072e+03,2.268273588837172792e+04,-4.106152932354719098e+01,-6.854382102028776735e+00
9.000000000000000000e+03,3.924765300746015328e+03,2.266398438534644083e+04,-4.146764900276394883e+01,-7.208892354642751243e+00
9.500000000000000000e+03,3.816460585558163984e+03,2.264423170574526375e+04,-4.194576522007790942e+01,-7.565031314673976048e+00
1.000000000000000000e+04,3.714359971664773639e+03,2.262348306789611888e+04,-4.229834289105755118e+01,-7.922421332848547770e+00
1.250000000000000000e+04,3.279634210129437179e+03,2.250504704226196191e+04,-4.395392716239553010e+01,-9.718792237815753410e+00
1.500000000000000000e+04,2.975563052537952899e+03,2.236293898962027379e+04,-4.480111470715759481e+01,-1.151506876918176125e+01
1.750000000000000000e+04,2.724268133871733426e+03,2.219848700003611884e+04,-4.567597570055796297e+01,-1.329795519781142055e+01
2.000000000000000000e+04,2.521929598235214144e+03,2.201321156293595413e+04,-4.610122619185716530e+01,-1.505923689372403906e+01
2.250000000000000000e+04,2.354722969253683459e+03,2.180876798178155514e+04,-4.647333136244254348e+01,-1.679316643147992494e+01
2.500000000000000000e+04,2.217546254072154625e+03,2.158690200443707727e+04,-4.671740093370910074e+01,-1.849542445370097354e+01
2.750000000000000000e+04,2.092518603938478464e+03,2.134941085085642044e+04,-4.700746162315221710e+01,-2.016264744123132502e+01
3.000000000000000000e+04,1.980171288418857785e+03,2.109810818480216039e+04,-4.698613914950768589e+01,-2.179218701557630666e+01
3.250000000000000000e+04,1.890575742697665873e+03,2.083479305090826892e+04,-4.689513974476982128e+01,-2.338197249428586133e+01
3.500000000000000000e+04,1.812447288990779953e+03,2.056122305826593220e+04,-4.690331716418776864e+01,-2.493042246535808104e+01
3.750000000000000000e+04,1.734108496858067610e+03,2.027909200848004184e+04,-4.686437553125603017e+01,-2.643638078025294647e+01
4.000000000000000000e+04,1.671003489613697639e+03,1.999001199372122210e+04,-4.669270805953194525e+01,-2.789906529777081445e+01
4.250000000000000000e+04,1.610274147072598907e+03,1.969549981550719895e+04,-4.658122680606101085e+01,-2.931802373504305592e+01
4.500000000000000000e+04,1.556983368930703818e+03,1.939696742989995982e+04,-4.638099919183586195e+01,-3.069309391644415541e+01
4.750000000000000000e+04,1.507985474136052972e+03,1.909571601998658662e+04,-4.618362672170963634e+01,-3.202436717406373390e+01
5.000000000000000000e+04,1.467055368134360606e+03,1.879293323243406485e+04,-4.604152235423467943e+01,-3.331215437993230921e+01
5.250000000000000000e+04,1.422775531998176575e+03,1.848969308716244996e+04,-4.594474753999807604e+01,-3.455695443598975913e+01
5.500000000000000000e+04,1.383752956904390658e+03,1.818695807110263922e+04,-4.571106418848988540e+01,-3.575942519387377416e+01
5.750000000000000000e+04,1.348158642946178134e+03,1.788558295126697703e+04,-4.548524151364317447e+01,-3.692035681911045941e+01
6.000000000000000000e+04,1.316707569705582500e+03,1.758631988194333462e+04,-4.531095241205119351e+01,-3.804064760572730819e+01
6.250000000000000000e+04,1.282027330676220117e+03,1.728982442957074090e+04,-4.507870795929957097e+01,-3.912128221671532202e+01
6.500000000000000000e+04,1.255994748887350397e+03,1.699666219173688660e+04,-4.476340660493060142e+01,-4.016331228904624595e+01
6.750000000000000000e+04,1.229396164311356642e+03,1.670731573990281686e+04,-4.457029670834088364e+01,-4.116783930744617237e+01
7.000000000000000000e+04,1.203954002086736182e+03,1.642219166616462826e+04,-4.433829405440449278e+01,-4.213599962278934896e+01
7.250000000000000000e+04,1.180371211387761832e+03,1.614162756081747648e+04,-4.408089106421806491e+01,-4.306895147020398440e+01
7.500000000000000000e+04,1.160260289072940395e+03,1.586589878868432243e+04,-4.387328482087816894e+01,-4.396786382874800125e+01
7.750000000000000000e+04,1.138576395714931550e+03,1.559522496769765348e+04,-4.373199081082991313e+01,-4.483390695803814907e+01
8.000000000000000000e+04,1.116555055071860124e+03,1.532977608309539391e+04,-4.350755782746327327e+01,-4.566824444639136260e+01
8.250000000000000000e+04,1.097787981839629765e+03,1.506967819511999369e+04,-4.322990117080252759e+01,-4.647202660866718560e+01
8.500000000000000000e+04,1.079596828224962564e+03,1.481501871777737870e+04,-4.296113843979966163e+01,-4.724638507894657380e+01
8.750000000000000000e+04,1.064779730701778590e+03,1.456585126159631000e+04,-4.274421457264105584e+01,-4.799242845243536948e+01
9.000000000000000000e+04,1.046306913338262575e+03,1.432220004503146629e+04,-4.254566680931835521e+01,-4.871123884168940066e+01
9.250000000000000000e+04,1.031664840102133667e+03,1.408406388776566018e+04,-4.228251333411540713e+01,-4.940386922373616585e+01
9.500000000000000000e+04,1.016840023000101382e+03,1.385141980523583152e+04,-4.205451369949883400e+01,-5.007134146638036043e+01
9.750000000000000000e+04,1.003184414296428940e+03,1.362422622772580507e+04,-4.182400057698420426e+01,-5.071464493352782910e+01
1.000000000000000000e+05,9.895736431835335907e+02,1.340242586976608254e+04,-4.159192145687703857e+01,-5.133473558045965035e+01
1.250000000000000000e+05,8.758101891688659180e+02,1.146150761262977903e+04,-3.811217824434348955e+01,-5.644521690586535811e+01
1.500000000000000000e+05,8.026042545032421458e+02,9.948257926661968668e+03,-3.713703232358938777e+01,-6.004744841067699213e+01
1.750000000000000000e+05,7.497612640852250934e+02,8.757600957863596705e+03,-3.491610878398360995e+01,-6.262701703770295580e+01
2.000000000000000000e+05,7.096919312671800526e+02,7.806355104567282069e+03,-3.315168583254971679e+01,-6.449459867388760870e+01
2.250000000000000000e+05,6.779411527113018110e+02,7.033894656037861751e+03,-3.136125108945988771e+01,-6.585229135086763108e+01
2.500000000000000000e+05,6.523014119126116839e+02,6.396836254228223879e+03,-2.990730345359021669e+01,-6.683503943031969641e+01
2.750000000000000000e+05,6.318192389835400036e+02,5.864007209385373244e+03,-2.842452589356199866e+01,-6.753548487910548204e+01
3.000000000000000000e+05,6.141452682912444061e+02,5.412725954787008959e+03,-2.722722835959982746e+01,-6.801894002926933069e+01
3.250000000000000000e+05,6.000930234421679188e+02,5.026232335816072919e+03,-2.600993645895695749e+01,-6.833258700863467539e+01
3.500000000000000000e+05,5.869049532314662656e+02,4.691942237640438179e+03,-2.502645157370641016e+01,-6.851127025613197929e+01
3.750000000000000000e+05,5.763580898679750817e+02,4.400259547678992931e+03,-2.397033144656433379e+01,-6.858123733182836190e+01
4.000000000000000000e+05,5.667780344580233987e+02,4.143759201629199197e+03,-2.313190082990094609e+01,-6.856261442249152083e+01
4.250000000000000000e+05,5.583947619173280827e+02,3.916617762638495606e+03,-2.223151999541397927e+01,-6.847108237754750348e+01
4.500000000000000000e+05,5.512235174838369858e+02,3.714210673654300081e+03,-2.150284019547894943e+01,-6.831903564749231350e+01
4.750000000000000000e+05,5.444797334749232505e+02,3.532823167908481082e+03,-2.072246244694522943e+01,-6.811639931206313747e+01
