S2f, S2Zc,S2Z, S2Pc,S2P
1.000000000000000000e+00,1.713719344911375811e+04,9.070840360881028755e+04,-1.026317411504921573e+01,-2.198257524589750656e+00
2.000000000000000000e+00,1.523136148675512413e+04,9.037628623763979704e+04,-1.372852977250583884e+01,-4.381429585466160681e+00
3.000000000000000000e+00,1.401030931617305214e+04,8.983149051896887249e+04,-1.109016064436921667e+01,-6.534905107360954091e+00
4.000000000000000000e+00,1.336685208751445134e+04,8.908653305839483801e+04,-1.137089002037764907e+01,-8.644985611736057507e+00
5.000000000000000000e+00,1.289986557928381080e+04,8.815784358627820620e+04,-1.202680781927925580e+01,-1.069925610442036401e+01
6.000000000000000000e+00,1.241738584294839711e+04,8.706482715977956832e+04,-1.228575099170720542e+01,-1.268686648152501739e+01
7.000000000000000000e+00,1.208729059347725524e+04,8.582884765257274557e+04,-1.239254703646758493e+01,-1.459871235375803522e+01
8.000000000000000000e+00,1.180543900395401579e+04,8.447222618496223004e+04,-1.246603899028273510e+01,-1.642751525825652692e+01
9.000000000000000000e+00,1.154710806887574472e+04,8.301733121168900107e+04,-1.251937613814942374e+01,-1.816781154726513137e+01
1.000000000000000000e+01,1.134080793514398647e+04,8.148581304352916777e+04,-1.244395501149624828e+01,-1.981586572533577595e+01
1.500000000000000000e+01,1.054203233131354136e+04,7.332585224237316288e+04,-1.247649783387306499e+01,-2.664221432394795386e+01
2.000000000000000000e+01,1.005578343370360926e+04,6.548261236919544899e+04,-1.192599169266790504e+01,-3.129119565138020675e+01
2.500000000000000000e+01,9.713480761208224067e+03,5.869493421336902975e+04,-1.154026991418029624e+01,-3.421119411143483546e+01
3.000000000000000000e+01,9.469693529293619576e+03,5.307726723456093168e+04,-1.102188499467840543e+01,-3.586610289373535210e+01
3.500000000000000000e+01,9.277762840809269619e+03,4.850225038158843381e+04,-1.068592564275521895e+01,-3.662904749526448001e+01
4.000000000000000000e+01,9.130166512347121170e+03,4.478591407094457099e+04,-1.027155484797313711e+01,-3.677466196518935959e+01
4.500000000000000000e+01,9.011224097817410438e+03,4.175571139061498980e+04,-1.002350149292142056e+01,-3.649869308389139633e+01
