S2f, S2Zc,S2Z, S2Pc,S2P
2.50E+04,1.79E+03,2.16E+04,-4.25E+01,-1.85E+01
2.75E+04,1.70E+03,2.13E+04,-4.25E+01,-2.02E+01
3.00E+04,1.62E+03,2.11E+04,-4.24E+01,-2.18E+01
3.25E+04,1.56E+03,2.08E+04,-4.24E+01,-2.34E+01
3.50E+04,1.49E+03,2.06E+04,-4.22E+01,-2.49E+01
3.75E+04,1.44E+03,2.03E+04,-4.20E+01,-2.64E+01
4.00E+04,1.39E+03,2.00E+04,-4.18E+01,-2.79E+01
4.25E+04,1.35E+03,1.97E+04,-4.16E+01,-2.93E+01
4.50E+04,1.31E+03,1.94E+04,-4.14E+01,-3.07E+01
4.75E+04,1.27E+03,1.91E+04,-4.12E+01,-3.20E+01
5.00E+04,1.24E+03,1.88E+04,-4.09E+01,-3.33E+01
5.25E+04,1.21E+03,1.85E+04,-4.07E+01,-3.46E+01
5.50E+04,1.18E+03,1.82E+04,-4.04E+01,-3.58E+01
5.75E+04,1.15E+03,1.79E+04,-4.02E+01,-3.69E+01
6.00E+04,1.13E+03,1.76E+04,-3.99E+01,-3.80E+01
6.25E+04,1.10E+03,1.73E+04,-3.97E+01,-3.91E+01
6.50E+04,1.08E+03,1.70E+04,-3.94E+01,-4.02E+01
6.75E+04,1.06E+03,1.67E+04,-3.92E+01,-4.12E+01
7.00E+04,1.04E+03,1.64E+04,-3.89E+01,-4.21E+01
7.25E+04,1.02E+03,1.61E+04,-3.87E+01,-4.31E+01
7.50E+04,1.01E+03,1.59E+04,-3.85E+01,-4.40E+01
7.75E+04,9.93E+02,1.56E+04,-3.82E+01,-4.48E+01
8.00E+04,9.77E+02,1.53E+04,-3.80E+01,-4.57E+01
8.25E+04,9.63E+02,1.51E+04,-3.78E+01,-4.65E+01
8.50E+04,9.49E+02,1.48E+04,-3.76E+01,-4.72E+01
8.75E+04,9.37E+02,1.46E+04,-3.74E+01,-4.80E+01
9.00E+04,9.24E+02,1.43E+04,-3.73E+01,-4.87E+01
9.25E+04,9.06E+02,1.41E+04,-3.71E+01,-4.94E+01
9.50E+04,8.95E+02,1.39E+04,-3.66E+01,-5.01E+01
9.75E+04,8.85E+02,1.36E+04,-3.63E+01,-5.07E+01
1.00E+05,8.73E+02,1.34E+04,-3.60E+01,-5.13E+01
1.25E+05,7.94E+02,1.15E+04,-3.22E+01,-5.64E+01
1.50E+05,7.39E+02,9.95E+03,-3.23E+01,-6.00E+01
1.75E+05,6.98E+02,8.76E+03,-2.96E+01,-6.26E+01
2.00E+05,6.67E+02,7.81E+03,-2.79E+01,-6.45E+01
2.25E+05,6.43E+02,7.03E+03,-2.64E+01,-6.59E+01
2.50E+05,6.23E+02,6.40E+03,-2.51E+01,-6.68E+01
2.75E+05,6.07E+02,5.86E+03,-2.38E+01,-6.75E+01
3.00E+05,5.93E+02,5.41E+03,-2.28E+01,-6.80E+01
3.25E+05,5.81E+02,5.03E+03,-2.17E+01,-6.83E+01
3.50E+05,5.72E+02,4.69E+03,-2.09E+01,-6.85E+01
3.75E+05,5.63E+02,4.40E+03,-2.00E+01,-6.86E+01
4.00E+05,5.56E+02,4.14E+03,-1.93E+01,-6.86E+01
4.25E+05,5.49E+02,3.92E+03,-1.86E+01,-6.85E+01
4.50E+05,5.43E+02,3.71E+03,-1.79E+01,-6.83E+01
4.75E+05,5.38E+02,3.53E+03,-1.73E+01,-6.81E+01
5.00E+05,5.34E+02,3.37E+03,-1.68E+01,-6.79E+01
5.25E+05,5.29E+02,3.22E+03,-1.62E+01,-6.76E+01
5.50E+05,5.25E+02,3.09E+03,-1.58E+01,-6.73E+01
5.75E+05,5.21E+02,2.96E+03,-1.52E+01,-6.69E+01
6.00E+05,5.19E+02,2.85E+03,-1.49E+01,-6.66E+01
6.25E+05,5.15E+02,2.75E+03,-1.45E+01,-6.62E+01
6.50E+05,5.12E+02,2.65E+03,-1.41E+01,-6.58E+01
6.75E+05,5.10E+02,2.57E+03,-1.37E+01,-6.54E+01
7.00E+05,5.08E+02,2.49E+03,-1.34E+01,-6.50E+01
7.25E+05,5.06E+02,2.41E+03,-1.30E+01,-6.45E+01
7.50E+05,5.03E+02,2.34E+03,-1.27E+01,-6.41E+01
7.75E+05,5.02E+02,2.27E+03,-1.24E+01,-6.37E+01
8.00E+05,5.00E+02,2.21E+03,-1.22E+01,-6.32E+01
8.25E+05,4.98E+02,2.16E+03,-1.19E+01,-6.28E+01
8.50E+05,4.97E+02,2.10E+03,-1.17E+01,-6.23E+01
8.75E+05,4.95E+02,2.05E+03,-1.14E+01,-6.18E+01
9.00E+05,4.94E+02,2.00E+03,-1.12E+01,-6.14E+01
9.25E+05,4.92E+02,1.96E+03,-1.09E+01,-6.09E+01
9.50E+05,4.91E+02,1.92E+03,-1.08E+01,-6.04E+01
9.75E+05,4.90E+02,1.88E+03,-1.05E+01,-6.00E+01
1.00E+06,4.89E+02,1.84E+03,-1.03E+01,-5.95E+01
