S7f, S7Zc,S7Z, S7Pc,S7P
1.000000000000000000e+00,1.870618011229204785e+04,9.070840360881028755e+04,-6.695443456599302401e+00,-2.198257524589750656e+00
2.000000000000000000e+00,1.732019127103235223e+04,9.037628623763979704e+04,-8.864277336290461662e+00,-4.381429585466160681e+00
3.000000000000000000e+00,1.653460054123200462e+04,8.983149051896887249e+04,-7.530741603508377402e+00,-6.534905107360954091e+00
4.000000000000000000e+00,1.586844770607344071e+04,8.908653305839483801e+04,-7.871640825159787802e+00,-8.644985611736057507e+00
5.000000000000000000e+00,1.544367544599946814e+04,8.815784358627820620e+04,-8.020619041288965079e+00,-1.069925610442036401e+01
6.000000000000000000e+00,1.511262265652182032e+04,8.706482715977956832e+04,-8.070523897313245598e+00,-1.268686648152501739e+01
7.000000000000000000e+00,1.485043829383887896e+04,8.582884765257274557e+04,-8.179100156224805573e+00,-1.459871235375803522e+01
8.000000000000000000e+00,1.461914284965316438e+04,8.447222618496223004e+04,-8.241209958530712143e+00,-1.642751525825652692e+01
9.000000000000000000e+00,1.439393491589541190e+04,8.301733121168900107e+04,-8.251647621855415338e+00,-1.816781154726513137e+01
1.000000000000000000e+01,1.422396451670015085e+04,8.148581304352916777e+04,-8.145471577057850965e+00,-1.981586572533577595e+01
1.500000000000000000e+01,1.359493598228755400e+04,7.332585224237316288e+04,-8.118138298290871191e+00,-2.664221432394795386e+01
2.000000000000000000e+01,1.319127660039052898e+04,6.548261236919544899e+04,-7.798098456252983368e+00,-3.129119565138020675e+01
2.500000000000000000e+01,1.290866601725607688e+04,5.869493421336902975e+04,-7.603922661172379804e+00,-3.421119411143483546e+01
3.000000000000000000e+01,1.270650560714176936e+04,5.307726723456093168e+04,-7.359493363476249606e+00,-3.586610289373535210e+01
3.500000000000000000e+01,1.252725142619388316e+04,4.850225038158843381e+04,-7.243431320733864531e+00,-3.662904749526448001e+01
4.000000000000000000e+01,1.238793607327676182e+04,4.478591407094457099e+04,-7.018149509973833133e+00,-3.677466196518935959e+01
4.500000000000000000e+01,1.227884804504810745e+04,4.175571139061498980e+04,-6.916436777827578375e+00,-3.649869308389139633e+01
5.000000000000000000e+01,1.217748483683361519e+04,3.926864647165517090e+04,-6.760403272606732017e+00,-3.593931781128971181e+01
5.500000000000000000e+01,1.209928583928586340e+04,3.721162360098473437e+04,-6.696065627112835372e+00,-3.519396349285832315e+01
6.000000000000000000e+01,1.202112955151199458e+04,3.549672015972516965e+04,-6.588293947643227177e+00,-3.433140481703453162e+01
6.500000000000000000e+01,1.195478629688077672e+04,3.405585177131729870e+04,-6.531262244229869118e+00,-3.340021538555832592e+01
7.000000000000000000e+01,1.189675103070922887e+04,3.283616757452740421e+04,-6.410828530166345018e+00,-3.243464397520347120e+01
7.500000000000000000e+01,1.186222191527577161e+04,3.179641421379214444e+04,-6.409357252459361831e+00,-3.145871990525806083e+01
8.000000000000000000e+01,1.180198816656210511e+04,3.090416550880095383e+04,-6.368949501225357857e+00,-3.048914470831953238e+01
8.500000000000000000e+01,1.176391226709333023e+04,3.013374044908781434e+04,-6.345142793059150854e+00,-2.953734666236789863e+01
9.000000000000000000e+01,1.172749445748395374e+04,2.946464352463915930e+04,-6.324082067579579025e+00,-2.861095216782325679e+01
9.500000000000000000e+01,1.167964585101435659e+04,2.888039385509559725e+04,-6.321768415132503982e+00,-2.771484660188234628e+01
1.000000000000000000e+02,1.164977851338749315e+04,2.836764185661487136e+04,-6.253713114527446493e+00,-2.685194332788899274e+01
1.500000000000000000e+02,1.140806649868771638e+04,2.549555618026808224e+04,-6.530989129833778328e+00,-2.005933281048658401e+01
2.000000000000000000e+02,1.123701514824111837e+04,2.437923131338643725e+04,-6.765567401187704277e+00,-1.578802492797189316e+01
2.500000000000000000e+02,1.111859118864718403e+04,2.383900330844960263e+04,-7.370382611790260441e+00,-1.297324464783291731e+01
3.000000000000000000e+02,1.100816531678462525e+04,2.353873678251716774e+04,-7.882530132815720236e+00,-1.101101276244718008e+01
3.500000000000000000e+02,1.090775026692285974e+04,2.335524048158959340e+04,-8.611783049483918262e+00,-9.577942039364078397e+00
4.000000000000000000e+02,1.080108419480044540e+04,2.323511207669286887e+04,-9.183209169856070275e+00,-8.492172212607666637e+00
4.500000000000000000e+02,1.070335778973226843e+04,2.315225479349786110e+04,-9.852805056452604404e+00,-7.645312963427079112e+00
5.000000000000000000e+02,1.061707615140226699e+04,2.309271742339108823e+04,-1.040991756589922979e+01,-6.969296988181571173e+00
5.500000000000000000e+02,1.052294833607963483e+04,2.304850268312106346e+04,-1.108961673852769181e+01,-6.419430411223114419e+00
6.000000000000000000e+02,1.043157935409951460e+04,2.301476327452146870e+04,-1.161876685836957890e+01,-5.965239707585339168e+00
6.500000000000000000e+02,1.034664234573776412e+04,2.298842404452601841e+04,-1.223915913952606793e+01,-5.585272430123361609e+00
7.000000000000000000e+02,1.026012247530379500e+04,2.296745855338771798e+04,-1.275638899473489829e+01,-5.264008653936235405e+00
7.500000000000000000e+02,1.017351763410421700e+04,2.295048782574421784e+04,-1.332880817415454189e+01,-4.989953075037752761e+00
8.000000000000000000e+02,1.009717484534868163e+04,2.293654728326885379e+04,-1.380529643886788449e+01,-4.754415485032457589e+00
8.500000000000000000e+02,1.001786757508021765e+04,2.292494592382951305e+04,-1.437414346123651931e+01,-4.550707567985599056e+00
9.000000000000000000e+02,9.939749923828772808e+03,2.291517828955750520e+04,-1.486988957697721858e+01,-4.373599761970240252e+00
9.500000000000000000e+02,9.850115230985795279e+03,2.290686777522810371e+04,-1.539644524871401821e+01,-4.218945301412190041e+00
1.000000000000000000e+03,9.770683932561149049e+03,2.289972915168909822e+04,-1.579063368365166475e+01,-4.083414509894874200e+00
1.500000000000000000e+03,9.074384707985724162e+03,2.286134670845151413e+04,-1.989000142319095588e+01,-3.361997580027585641e+00
2.000000000000000000e+03,8.487038276680637864e+03,2.284503911389150380e+04,-2.277582004710414409e+01,-3.190529599641628522e+00
2.500000000000000000e+03,7.985126817827609557e+03,2.283435587482855044e+04,-2.553414020220623826e+01,-3.239829019684681732e+00
3.000000000000000000e+03,7.545834452367434096e+03,2.282523192239655327e+04,-2.747236116153069574e+01,-3.399583380516478126e+00
3.500000000000000000e+03,7.164920498050432798e+03,2.281627514953334321e+04,-2.935903994159945896e+01,-3.622390677216571042e+00
4.000000000000000000e+03,6.820400028942774043e+03,2.280690576967749803e+04,-3.070643897437828684e+01,-3.884503647794760983e+00
4.500000000000000000e+03,6.527980481090503417e+03,2.279684876666197670e+04,-3.203775461774878863e+01,-4.172703690474904192e+00
5.000000000000000000e+03,6.260067739128855465e+03,2.278596136458204637e+04,-3.306049529235225037e+01,-4.479041327662377725e+00
5.500000000000000000e+03,6.023153295164650444e+03,2.277416469607689942e+04,-3.409918383256479757e+01,-4.798442939886557568e+00
6.000000000000000000e+03,5.804359124080719994e+03,2.276141349221769269e+04,-3.490379564474964980e+01,-5.127513279809233993e+00
6.500000000000000000e+03,5.606789516062015537e+03,2.274768140364792271e+04,-3.571722109370332277e+01,-5.463890353566883462e+00
7.000000000000000000e+03,5.428306066428697704e+03,2.273295337375495365e+04,-3.637200742611584303e+01,-5.805876652528153770e+00
7.500000000000000000e+03,5.256996148516367612e+03,2.271722144007013412e+04,-3.703856602493890193e+01,-6.152217837583362048e+00
8.000000000000000000e+03,5.108853645793848955e+03,2.270048230787553621e+04,-3.756612732880521577e+01,-6.501964393509103601e+00
8.500000000000000000e+03,4.961330449596980543e+03,2.268273588837172792e+04,-3.814748913547339271e+01,-6.854382102028776735e+00
9.000000000000000000e+03,4.828424640752553387e+03,2.266398438534644083e+04,-3.856478634184326637e+01,-7.208892354642751243e+00
9.500000000000000000e+03,4.704327898218576593e+03,2.264423170574526375e+04,-3.903411044834265198e+01,-7.565031314673976048e+00
1.000000000000000000e+04,4.584977138077691052e+03,2.262348306789611888e+04,-3.936405187586534282e+01,-7.922421332848547770e+00
1.250000000000000000e+04,4.097435338303150274e+03,2.250504704226196191e+04,-4.107887291479561753e+01,-9.718792237815753410e+00
1.500000000000000000e+04,3.736081483865538758e+03,2.236293898962027379e+04,-4.211721454156964484e+01,-1.151506876918176125e+01
1.750000000000000000e+04,3.435112194411137807e+03,2.219848700003611884e+04,-4.305322044181549046e+01,-1.329795519781142055e+01
2.000000000000000000e+04,3.197500695680978424e+03,2.201321156293595413e+04,-4.356792834023888616e+01,-1.505923689372403906e+01
2.250000000000000000e+04,2.992952514894718661e+03,2.180876798178155514e+04,-4.404705987004076917e+01,-1.679316643147992494e+01
2.500000000000000000e+04,2.827368218165043800e+03,2.158690200443707727e+04,-4.435685948249732746e+01,-1.849542445370097354e+01
2.750000000000000000e+04,2.672103684374177192e+03,2.134941085085642044e+04,-4.467932718874861564e+01,-2.016264744123132502e+01
