S5f, S5Zc,S5Z, S5Pc,S5P
1.000000000000000000e+00,1.686343661420352510e+04,9.070840360881028755e+04,-6.811464557326120328e+00,-2.198257524589750656e+00
2.000000000000000000e+00,1.557027474866376724e+04,9.037628623763979704e+04,-8.943044994868472486e+00,-4.381429585466160681e+00
3.000000000000000000e+00,1.480620406682581779e+04,8.983149051896887249e+04,-7.243582378511141506e+00,-6.534905107360954091e+00
4.000000000000000000e+00,1.428365389084857634e+04,8.908653305839483801e+04,-7.462596838212697037e+00,-8.644985611736057507e+00
5.000000000000000000e+00,1.390486698131679623e+04,8.815784358627820620e+04,-7.613910562034305052e+00,-1.069925610442036401e+01
6.000000000000000000e+00,1.361566894605463858e+04,8.706482715977956832e+04,-7.605285918976981918e+00,-1.268686648152501739e+01
7.000000000000000000e+00,1.338589568189765851e+04,8.582884765257274557e+04,-7.639337608740536467e+00,-1.459871235375803522e+01
8.000000000000000000e+00,1.318717753172126686e+04,8.447222618496223004e+04,-7.574761253744273226e+00,-1.642751525825652692e+01
9.000000000000000000e+00,1.303507138855336962e+04,8.301733121168900107e+04,-7.546580858329327235e+00,-1.816781154726513137e+01
1.000000000000000000e+01,1.289771357299804004e+04,8.148581304352916777e+04,-7.477975560943337818e+00,-1.981586572533577595e+01
1.500000000000000000e+01,1.239725574859357948e+04,7.332585224237316288e+04,-7.528500818327260369e+00,-2.664221432394795386e+01
2.000000000000000000e+01,1.205496173594328502e+04,6.548261236919544899e+04,-7.296442908605322408e+00,-3.129119565138020675e+01
2.500000000000000000e+01,1.183675367126052697e+04,5.869493421336902975e+04,-7.225031887166576183e+00,-3.421119411143483546e+01
3.000000000000000000e+01,1.165237066699001116e+04,5.307726723456093168e+04,-7.116821220834681938e+00,-3.586610289373535210e+01
3.500000000000000000e+01,1.149440907239616899e+04,4.850225038158843381e+04,-7.071502218767647285e+00,-3.662904749526448001e+01
4.000000000000000000e+01,1.137837053669896159e+04,4.478591407094457099e+04,-6.935535385323455593e+00,-3.677466196518935959e+01
4.500000000000000000e+01,1.127769160197038946e+04,4.175571139061498980e+04,-6.945062778411225324e+00,-3.649869308389139633e+01
5.000000000000000000e+01,1.117668066237471794e+04,3.926864647165517090e+04,-6.850270771172687567e+00,-3.593931781128971181e+01
5.500000000000000000e+01,1.110875373614760247e+04,3.721162360098473437e+04,-6.845825725006684515e+00,-3.519396349285832315e+01
