S6f, S6Zc,S6Z, S6Pc,S6P
5.250000000000000000e+04,1.583379496310900095e+03,1.848969308716244996e+04,-4.270671433668102424e+01,-3.455695443598975913e+01
5.500000000000000000e+04,1.543937684811588724e+03,1.818695807110263922e+04,-4.247772320054219364e+01,-3.575942519387377416e+01
5.750000000000000000e+04,1.507259030739046239e+03,1.788558295126697703e+04,-4.230505929852910185e+01,-3.692035681911045941e+01
6.000000000000000000e+04,1.472216776375362542e+03,1.758631988194333462e+04,-4.211561516791822868e+01,-3.804064760572730819e+01
6.250000000000000000e+04,1.439834088710212427e+03,1.728982442957074090e+04,-4.190949414276370533e+01,-3.912128221671532202e+01
6.500000000000000000e+04,1.409864242905414358e+03,1.699666219173688660e+04,-4.169860969871022860e+01,-4.016331228904624595e+01
6.750000000000000000e+04,1.381548227097986228e+03,1.670731573990281686e+04,-4.149339163263406505e+01,-4.116783930744617237e+01
7.000000000000000000e+04,1.354815188893916229e+03,1.642219166616462826e+04,-4.127114700965098848e+01,-4.213599962278934896e+01
7.250000000000000000e+04,1.330092845442098451e+03,1.614162756081747648e+04,-4.105497562566659298e+01,-4.306895147020398440e+01
7.500000000000000000e+04,1.306594875104765379e+03,1.586589878868432243e+04,-4.084005801996764262e+01,-4.396786382874800125e+01
7.750000000000000000e+04,1.284516218682215822e+03,1.559522496769765348e+04,-4.063745781166192472e+01,-4.483390695803814907e+01
8.000000000000000000e+04,1.262119061614355132e+03,1.532977608309539391e+04,-4.040218826615581804e+01,-4.566824444639136260e+01
8.250000000000000000e+04,1.243376048420260304e+03,1.506967819511999369e+04,-4.014376004043546686e+01,-4.647202660866718560e+01
8.500000000000000000e+04,1.225218032908117038e+03,1.481501871777737870e+04,-3.995457279405840012e+01,-4.724638507894657380e+01
8.750000000000000000e+04,1.206406749688667560e+03,1.456585126159631000e+04,-3.976130291848350140e+01,-4.799242845243536948e+01
