12	3.18690e+000	3.87110e-001	2.58330e+000	2.19230e+004	-2.11620e+001	-3.95240e+002	6.31030e-006	2.04450e+004
13	3.54100e+000	3.88350e-001	2.57500e+000	2.14380e+004	-2.12240e+001	-3.48820e+002	5.79160e-006	1.99840e+004
14	3.93440e+000	3.86720e-001	2.58590e+000	2.08840e+004	-2.11420e+001	-3.04700e+002	5.37040e-006	1.94780e+004
15	4.37160e+000	3.87250e-001	2.58230e+000	2.04190e+004	-2.11690e+001	-2.68450e+002	4.93740e-006	1.90410e+004
16	4.85740e+000	3.84990e-001	2.59750e+000	1.99040e+004	-2.10560e+001	-2.34320e+002	4.58170e-006	1.85750e+004
17	5.39710e+000	3.85230e-001	2.59580e+000	1.94640e+004	-2.10680e+001	-2.06330e+002	4.21460e-006	1.81630e+004
18	5.99690e+000	3.83030e-001	2.61080e+000	1.89600e+004	-2.09580e+001	-1.79990e+002	3.91340e-006	1.77060e+004
19	6.66320e+000	3.81140e-001	2.62370e+000	1.85340e+004	-2.08640e+001	-1.57660e+002	3.61870e-006	1.73180e+004
20	7.40360e+000	3.78710e-001	2.64050e+000	1.81140e+004	-2.07420e+001	-1.37910e+002	3.35080e-006	1.69400e+004
21	8.22630e+000	3.76440e-001	2.65650e+000	1.77030e+004	-2.06280e+001	-1.20670e+002	3.10210e-006	1.65680e+004
22	9.14040e+000	3.73570e-001	2.67680e+000	1.72920e+004	-2.04840e+001	-1.05370e+002	2.87730e-006	1.61990e+004
23	1.01560e+001	3.69270e-001	2.70800e+000	1.69090e+004	-2.02680e+001	-9.17910e+001	2.67540e-006	1.58620e+004
24	1.12850e+001	3.66430e-001	2.72900e+000	1.65440e+004	-2.01240e+001	-8.02810e+001	2.47780e-006	1.55340e+004
25	1.25390e+001	3.61380e-001	2.76720e+000	1.61720e+004	-1.98690e+001	-6.97680e+001	2.30940e-006	1.52100e+004
26	1.39320e+001	3.57320e-001	2.79870e+000	1.58220e+004	-1.96630e+001	-6.08170e+001	2.14590e-006	1.48990e+004
27	1.54800e+001	3.51330e-001	2.84630e+000	1.54740e+004	-1.93580e+001	-5.27340e+001	2.00460e-006	1.45990e+004
28	1.72000e+001	3.46420e-001	2.88670e+000	1.51410e+004	-1.91070e+001	-4.58600e+001	1.86710e-006	1.43070e+004
29	1.91110e+001	3.40170e-001	2.93970e+000	1.48240e+004	-1.87870e+001	-3.97580e+001	1.74440e-006	1.40340e+004
30	2.12350e+001	3.34110e-001	2.99300e+000	1.45220e+004	-1.84750e+001	-3.44910e+001	1.62870e-006	1.37730e+004
31	2.35940e+001	3.27240e-001	3.05590e+000	1.42280e+004	-1.81200e+001	-2.98490e+001	1.52440e-006	1.35220e+004
